x,y,z,color
0.03189307,-0.946694,0.0706739,1
0.07119094,-0.94435984,0.161687,2
0.11621922,-0.94171005,0.265893,1
0.17243835,-0.93829983,0.39624,0
0.03194691,-0.82475007,0.0515492,1
0.07174562,-0.8231055,0.119624004,2
0.11547945,-0.8212761,0.194468,1
0.17082831,-0.8187792,0.28932002,2
0.26290983,-0.8147863,0.4474,1
0.36037517,-0.81066686,0.6146,2
0.50223714,-0.80469465,0.85859996,0
0.032678325,-0.8359833,0.0734863,1
0.07146929,-0.8337674,0.164454,2
0.116489656,-0.8313547,0.270083,1
0.17189689,-0.8284282,0.40023097,2
0.2616589,-0.8237378,0.61079997,1
0.35930902,-0.818845,0.83959997,0
0.03180009,0.059070062,0.0081877895,1
0.07111174,0.06233793,0.0221698,0
0.031967126,-0.07585568,0.0599161,1
0.07182966,-0.0776295,0.13848199,2
0.1155562,-0.07948661,0.22471899,1
0.17121497,-0.08201546,0.33448198,2
0.2573329,-0.08575313,0.50420004,1
0.3583712,-0.0900496,0.7036,2
0.4971501,-0.09584898,0.97720003,0
0.033077568,-0.60186225,-0.0044312603,1
0.072682135,-0.60561347,-0.00600312,2
0.117068164,-0.60985684,-0.00780313,1
0.17138904,-0.61487824,-0.00999688,2
0.26171473,-0.6233043,-0.0138,1
0.3602959,-0.6326446,-0.0174,2
0.5034628,-0.64623743,-0.0234,1
0.6602596,-0.6609958,-0.0306,2
0.8210181,-0.67625296,-0.0378,1
1.0192819,-0.6956152,-0.0486,0
0.031899538,-0.322069,0.00563479,1
0.07120584,-0.32038262,0.0164265,2
0.11536295,-0.3185655,0.0285016,1
0.17145076,-0.3163781,0.0438418,2
0.26020682,-0.3127444,0.0676,0
0.49670494,-0.30320504,0.13239999,1
0.6640883,-0.29631424,0.179,2
0.8221894,-0.28993174,0.22219999,1
1.0190032,-0.28186566,0.2712,0
0.031754423,0.43718365,0.00301725,1
0.07113669,0.43491465,0.0106286,2
0.11633189,0.43214917,0.0194051,1
0.17134695,0.42874762,0.0300827,2
0.2612561,0.42298803,0.0474,1
0.35955387,0.4165356,0.0664,2
0.50108474,0.4072925,0.094,1
0.6570435,0.39704084,0.124,2
0.8165481,0.3863363,0.1516,1
1.0203679,0.3726039,0.20060001,0
0.03233808,-0.46815702,0.15956199,1
0.07215193,-0.46556747,0.35989702,0
0.032938443,-0.47172758,-0.0508947,1
0.07190135,-0.47327614,-0.107375,2
0.11597632,-0.47507706,-0.171297,1
0.17197853,-0.47726345,-0.252586,2
0.2608165,-0.48087734,-0.3814,1
0.35803726,-0.48494717,-0.5222,2
0.50087,-0.4908937,-0.72940004,1
0.65933603,-0.49739847,-0.96,0
0.03309292,-0.6024072,-0.0617674,1
0.0719406,-0.59938204,-0.130534,2
0.116219744,-0.5955667,-0.208701,1
0.1714666,-0.5906583,-0.306183,2
0.26063478,-0.58258855,-0.46379998,1
0.35880247,-0.57357574,-0.6378,2
0.49644148,-0.5609984,-0.8828,0
0.031982537,-0.50047535,-0.040542,1
0.07113651,-0.5025651,-0.0863537,2
0.11513423,-0.5048259,-0.137871,1
0.17287904,-0.5075823,-0.20555499,2
0.26034984,-0.5118316,-0.3078,1
0.36169475,-0.5167347,-0.427,2
0.5020392,-0.5234281,-0.5916,1
0.65544033,-0.53072655,-0.772,2
0.8197359,-0.53859043,-0.9648,0
0.03244398,0.17557642,-0.036506902,1
0.07121756,0.17884533,-0.0763437,2
0.11531874,0.18251848,-0.121667996,1
0.1726943,0.18683231,-0.180752,2
0.26126146,0.19365472,-0.272,1
0.36245316,0.20168187,-0.3766,2
0.49725664,0.21235935,-0.5168,1
0.65842944,0.22526538,-0.685,2
0.82024956,0.23834077,-0.851,1
1.0206598,0.25481245,-1.0678,0
0.031925928,0.42642215,-0.236396,0
0.031592455,0.8257111,0.00331674,1
0.07261793,0.8220048,0.0116243,2
0.11622376,0.81850505,0.0204978,1
0.1713053,0.8140066,0.0318987,2
0.2567175,0.80700505,0.049599998,1
0.35768595,0.7985119,0.07,2
0.49967366,0.7867693,0.0988,1
0.6581998,0.7735392,0.13239999,2
0.82202345,0.759655,0.1682,1
1.0210963,0.7425801,0.21139999,0
0.031996556,-0.87309873,0.082949504,1
0.07109695,-0.8735003,0.18817301,2
0.116228156,-0.8738753,0.309638,1
0.17106126,-0.8743452,0.45719197,2
0.2584898,-0.87508553,0.6922,1
0.358336,-0.87597555,0.9612,0
0.031942252,-0.8859229,0.0790196,1
0.071264915,-0.88653064,0.180163,2
0.115060955,-0.88724303,0.292766,1
0.17203838,-0.8882513,0.439302,2
0.2599456,-0.88991034,0.666,1
0.3561745,-0.8916349,0.9128,0
0.032728992,0.41178304,-0.311638,0
0.032545075,0.54530406,-0.198121,1
0.07194234,0.54226446,-0.434448,0
0.03145769,-0.90379477,-0.117693,1
0.07176351,-0.9066742,-0.26468602,2
0.11658033,-0.9098498,-0.428056,0
0.25908995,-0.9204202,-0.94920003,0
0.031713136,0.44020873,0.1397,0
0.03196441,0.21829155,-0.0570143,1
0.07168314,0.22090964,-0.124027,2
0.115699545,0.22402532,-0.19835201,1
0.17158917,0.22770987,-0.292734,2
0.26268792,0.23373541,-0.4468,1
0.3630701,0.24052045,-0.6178,2
0.503156,0.250085,-0.85620004,0
0.03195493,0.11844916,-0.021773199,1
0.07172842,0.115431376,-0.0448958,2
0.115081154,0.11212493,-0.0699723,1
0.17238112,0.107765436,-0.103059,2
0.25632688,0.10126743,-0.1516,1
0.3621212,0.09277105,-0.21260001,2
0.4968543,0.082172975,-0.29160002,1
0.6616753,0.06918393,-0.3874,2
0.81786174,0.05666,-0.4772,1
1.0188842,0.040297892,-0.60179996,0
0.032401852,-0.94706905,0.0758076,1
0.07125445,-0.9484229,0.170466,2
0.11617889,-0.9499905,0.27989098,1
0.17159462,-0.95187265,0.414693,2
0.26450127,-0.9551752,0.6408,1
0.35969284,-0.958533,0.872,0
0.03169336,-0.93326163,0.0458228,1
0.07158922,-0.93561465,0.10739601,2
0.11556805,-0.9385904,0.175127,1
0.17277648,-0.9423242,0.263238,2
0.25935167,-0.94791955,0.3964,1
0.35730204,-0.95410174,0.5474,2
0.49814877,-0.96304864,0.7648,1
0.6606821,-0.97327036,1.0162001,0
0.032418627,-0.09637281,0.0562986,1
0.07231225,-0.09565411,0.129414,2
0.115685105,-0.09486906,0.20892501,1
0.17207688,-0.0938411,0.31228298,2
0.25677416,-0.09225469,0.46760002,1
0.3613355,-0.09025287,0.6588,2
0.4989896,-0.08771876,0.9114,0
0.032037914,0.45647717,-0.0126262,1
0.07280288,0.4540124,-0.0247434,2
0.11583413,0.4513168,-0.037538,1
0.17232072,0.4478024,-0.0543313,2
0.26104286,0.44238243,-0.080800004,1
0.3569848,0.4364553,-0.1096,2
0.49963492,0.42764398,-0.1516,1
0.6603363,0.41770303,-0.1994,2
0.82123816,0.40765572,-0.2438,1
1.0158362,0.39543247,-0.3036,0
0.031445,0.4760588,0.00568992,1
0.071481176,0.47825158,0.016937599,2
0.11575757,0.48061612,0.0293554,1
0.17112024,0.48363015,0.044868197,2
0.26038864,0.48840848,0.07,1
0.36072573,0.49374095,0.09819999,2
0.4987313,0.5009655,0.1372,1
0.6586713,0.5094999,0.1826,2
0.8190692,0.51827955,0.233,1
1.0166768,0.5289669,0.282,0
0.032388475,0.4287027,-0.0015593801,1
