x,y,z,color
0.03207841,0.8269019,0.0887379,1
0.07236434,0.8275078,0.207696,2
0.115689136,0.8281289,0.335642,0
0.2591514,0.8300325,0.75920004,1
0.36024138,0.83125585,1.0582,0
0.03145549,-0.9031306,0.0262957,1
0.071719036,-0.9052637,0.067608595,2
0.11644269,-0.9074372,0.113473,1
0.17174777,-0.91023076,0.170176,2
0.25988936,-0.91481346,0.2604,1
0.3570952,-0.91987324,0.3606,2
0.5007423,-0.92724174,0.5078,1
0.65732026,-0.9353136,0.6688,2
0.8206887,-0.94379455,0.8402,1
1.0214107,-0.95412225,1.0461999,0
0.031539608,-0.8675512,0.0358572,1
0.07329294,-0.8688811,0.0912859,2
0.11601895,-0.87034637,0.14808999,1
0.17144036,-0.8722379,0.22169,2
0.2584898,-0.87508553,0.33720002,1
0.3579699,-0.8782273,0.4694,2
0.5019275,-0.8828534,0.66059995,1
0.6629127,-0.88785994,0.8744,0
0.03214492,-0.8043798,0.10502101,1
0.073050536,-0.80146486,0.24634899,2
0.11681666,-0.79833406,0.397896,0
0.25717053,-0.7875232,0.885,0
0.03145791,-0.27887323,0.0480115,1
0.072290316,-0.28249142,0.118047,2
0.11563853,-0.28622848,0.192233,1
0.17144647,-0.29067558,0.287941,2
0.25936693,-0.29769123,0.43820003,0
0.50226235,-0.31741548,0.8578,0
0.03169914,0.06628091,-0.260111,0
0.0324523,0.6751244,-0.205292,1
0.071730815,0.6777776,-0.446453,0
0.03194544,-0.50960374,-0.0418623,1
0.07127357,-0.512016,-0.085999705,2
0.115522265,-0.5145255,-0.135646,1
0.17170492,-0.5177843,-0.19877,2
0.2587703,-0.5228473,-0.29639998,1
0.35988504,-0.528485,-0.4102,2
0.49626595,-0.5363083,-0.5632,1
0.6566238,-0.54566634,-0.744,2
0.8197454,-0.5552341,-0.93240005,0
0.031795934,-0.19065087,0.0672732,1
0.07115631,-0.19175255,0.157964,2
0.115495026,-0.19288692,0.26013902,1
0.17240465,-0.19428547,0.391189,2
0.25945026,-0.19641894,0.5914,1
0.36107144,-0.1990003,0.82640004,0
0.03205208,0.009335772,0.108558,1
0.07302177,0.01164578,0.254819,2
0.1165342,0.014031743,0.41019198,0
0.25820184,0.022500966,0.91709995,0
0.03145128,0.1158136,0.0012595,1
0.07119563,0.11781092,0.010468099,2
0.116631776,0.11992949,0.0210038,1
0.17125817,0.12242945,0.0336396,2
0.25867078,0.12637442,0.053799998,1
0.35957393,0.13092558,0.077199996,2
0.49762368,0.13716128,0.1096,1
0.657694,0.14440295,0.1468,2
0.81909215,0.1516823,0.179,1
1.0197883,0.16079852,0.233,0
0.03147776,0.21633245,0.008947549,1
0.071878664,0.21487457,0.0280774,0
0.17285746,0.21060975,0.0758572,1
0.25672883,0.20715258,0.1156,2
0.36266154,0.20275557,0.1658,1
0.50265384,0.19692242,0.233,2
0.6598547,0.19041932,0.3072,1
0.8186737,0.18374303,0.385,2
1.0174189,0.17533994,0.4772,0
0.03226351,0.2849649,0.0174391,1
0.07170943,0.28254667,0.0461234,2
0.116735175,0.27989137,0.0788641,1
0.17173557,0.27660367,0.11885,2
0.2610425,0.27115318,0.1838,1
0.36099792,0.26483202,0.257,2
0.495885,0.2564126,0.35520002,1
0.6588274,0.24613464,0.4748,2
0.81942064,0.23598649,0.591,1
1.0155555,0.22370856,0.7372,0
0.03208443,0.32627684,-0.0436885,1
0.07260206,0.32233354,-0.0912454,2
0.11675026,0.3181094,-0.143191,1
0.17288774,0.3128353,-0.209186,2
0.2565802,0.3051273,-0.3072,1
0.3602665,0.2957168,-0.4294,2
0.49908322,0.283272,-0.594,1
0.66271466,0.26842138,-0.78940004,2
0.8170839,0.25453213,-0.9756,0
0.032313015,0.6832931,-0.0565052,1
0.07119748,0.6801853,-0.117521,2
0.11608784,0.6763527,-0.188139,1
0.17241351,0.67150474,-0.276918,2
0.26029456,0.6639828,-0.4156,0
0.4991956,0.6428714,-0.795,1
0.65912706,0.62895626,-1.0518,0
0.032255944,0.0620866,-0.046162702,1
0.0711498,0.058785565,-0.0946327,2
0.11639841,0.054907076,-0.151141,1
0.17097704,0.050213948,-0.219453,2
0.26109126,0.04266888,-0.3324,1
0.3588909,0.0344507,-0.4546,2
0.50394046,0.022121288,-0.63659996,1
0.66112,0.008577187,-0.8362,2
0.82272565,-0.0052912505,-1.0461999,0
0.031474136,0.84209293,-0.0910905,1
0.072190545,0.84565127,-0.20124601,2
0.115384445,0.8496341,-0.318118,1
0.17257562,0.8549008,-0.473273,2
0.25720602,0.86287034,-0.703,1
0.358037,0.87219536,-0.9798,0
0.03204675,0.8837187,-0.0543284,0
0.11542922,0.8863686,-0.180076,1
0.17147838,0.8883476,-0.26452398,2
0.2639491,0.8916653,-0.40420002,1
0.3562646,0.89488506,-0.5438,2
0.49631542,0.89986104,-0.7552,1
0.6596993,0.9056239,-1.0024,0
0.03204366,0.8833463,-0.0475223,1
0.07276497,0.88152844,-0.100282,2
0.11563769,0.87960285,-0.155812,1
0.1723717,0.87709314,-0.22932,2
