x,y,z,color
0.03211954,0.516248,-0.0500751,1
0.07230282,0.516424,-0.106748,2
0.116384074,0.5166966,-0.16893,1
0.17246854,0.51705676,-0.248056,2
0.26065558,0.5176053,-0.37260002,1
0.35856733,0.518252,-0.5108,2
0.49706376,0.5191123,-0.706,1
0.65866536,0.520135,-0.934,0
0.03269916,0.16309047,-0.0188578,1
0.07202417,0.16400416,-0.035813,2
0.11670726,0.16496477,-0.0550551,1
0.17179489,0.16607554,-0.0787852,2
0.25768813,0.16783024,-0.1156,1
0.3632589,0.17001238,-0.161,2
0.5030863,0.17290425,-0.221,1
0.6556402,0.17598538,-0.2868,2
0.8202765,0.17936337,-0.3576,1
1.0182015,0.18339847,-0.439,0
0.031539608,0.13244882,0.00238401,1
0.07277928,0.13124564,0.0117156,2
0.116016515,0.12969361,0.0215109,1
0.17093948,0.12782356,0.033995602,2
0.2584656,0.12471987,0.0544,1
0.35788158,0.12120911,0.0766,2
0.49868175,0.11614819,0.1084,1
0.6593235,0.110406555,0.1456,2
0.82010823,0.10461513,0.179,1
1.0208597,0.097343706,0.233,0
0.031449985,0.84877306,0.037397,1
0.072173655,0.846208,0.091959395,2
0.11505698,0.8436609,0.14945,1
0.17177732,0.8400515,0.225498,2
0.2598038,0.83460784,0.34379998,1
0.35688186,0.82853353,0.4736,2
0.49876451,0.81990737,0.66359997,1
0.65749204,0.8103794,0.8772,0
0.031520642,0.95919466,0.0327147,1
0.07275353,0.95516735,0.0816066,2
0.11584206,0.9511217,0.132709,1
0.17107977,0.9458584,0.198274,2
0.26025912,0.937592,0.30479997,1
0.3590492,0.9288264,0.42279997,2
0.5029187,0.91587025,0.59459996,1
0.65875787,0.9020086,0.78220004,2
0.8171168,0.88795793,0.9756,0
0.031536724,0.08204985,0.054249298,1
0.0727985,0.07911438,0.131528,2
0.11500647,0.07608114,0.210494,1
0.17120257,0.07202913,0.315936,2
0.25747195,0.0656878,0.478,1
0.35930252,0.058065142,0.67,2
0.50088423,0.047617946,0.93840003,0
0.03225393,0.68722564,-0.00763438,1
0.071644045,0.68391776,-0.0111283,2
0.11590966,0.68029016,-0.015059399,1
0.17255451,0.67566574,-0.0201219,2
0.26076496,0.66863865,-0.0282,1
0.36139432,0.66009545,-0.0378,2
0.49725702,0.6482566,-0.0508,1
0.6575919,0.6342539,-0.0664,2
0.8167241,0.6201797,-0.0868,1
1.0201173,0.60191506,-0.1084,0
0.03173612,0.56350064,0.00299107,1
0.0711314,0.56039685,0.0125879,2
0.11577087,0.5572871,0.0234912,1
0.17161022,0.55315495,0.0370802,2
0.25607574,0.5467061,0.058,1
0.35641962,0.53909314,0.082,2
0.49904576,0.5278925,0.1168,1
0.657326,0.5156862,0.15519999,2
0.81957924,0.503115,0.20060001,1
1.0189002,0.48770365,0.2438,0
0.03215308,0.51920086,-0.0334418,1
0.07209658,0.52145934,-0.0691054,2
0.115513586,0.52412426,-0.107778,1
0.17211789,0.52741325,-0.158213,2
0.2625551,0.53282833,-0.239,0
0.50050867,0.54691136,-0.45220003,1
0.66075003,0.5563702,-0.5958,2
0.82166696,0.56586164,-0.7372,1
1.0212308,0.57770413,-0.9216,0
0.031646214,0.5184796,-0.0711111,1
0.07266355,0.5198435,-0.15699801,2
0.115641944,0.52138793,-0.246983,0
0.25869146,0.5265368,-0.546,1
0.36087444,0.53014857,-0.76,2
0.50400704,0.53517383,-1.0598,0
0.032430694,-0.97184396,-0.113788,1
0.0717923,-0.9700622,-0.24616,2
0.11518283,-0.96774566,-0.392286,0
0.115182556,-0.9677531,-0.392292,0
0.17138489,0.9749393,-0.432329,0
0.25947288,0.932339,-0.4928,0
0.35763794,0.90533704,-0.5588,0
0.5002248,0.87890834,-0.65459996,0
0.65959674,0.856324,-0.7612,0
0.8196679,0.83670235,-0.87259996,0
1.0237948,0.8137211,-1.0138,0
0.03151022,-0.99657965,-0.116366,1
0.07109172,-0.9978529,-0.25660902,2
0.1149613,-0.9992752,-0.412048,0
0.25604612,0.99611056,-0.912,0
0.031936876,-0.5140213,-0.28640798,0
0.031496614,0.08787445,-0.108884,1
0.07186379,0.09030512,-0.242517,2
0.115914546,0.093050286,-0.388532,0
0.2627942,0.101919055,-0.876,0
0.03170752,-0.30936196,-0.0703309,1
0.07324626,-0.30546448,-0.156267,2
0.11653548,-0.30172873,-0.245896,1
0.17189696,-0.2967664,-0.360488,2
0.2570238,-0.28919783,-0.5366,1
0.35667446,-0.28022912,-0.74359995,2
0.5019156,-0.2675191,-1.0468,0
0.03144236,-0.39736483,-0.0700568,1
0.07208097,-0.40059808,-0.15451199,2
0.115765706,-0.4041429,-0.245375,1
0.17083642,-0.40867952,-0.359837,2
0.2596892,-0.41616368,-0.54440004,1
0.35649186,-0.4245768,-0.7464,2
0.49872458,-0.43673983,-1.0442,0
0.031468417,-0.5316284,-0.088271596,1
0.07220537,-0.5298323,-0.196436,2
0.11672025,-0.5275611,-0.314654,1
0.17217277,-0.52462053,-0.462092,2
0.25912997,-0.52012944,-0.6934,0
0.032567192,0.8980497,0.000546875,1
0.072081394,0.89684993,0.0069303,2
0.11621431,0.8955879,0.0140469,1
0.17110893,0.89407545,0.0229188,2
0.2639009,0.89138174,0.0378,1
0.36111733,0.8883994,0.0544,2
0.49841824,0.884268,0.076,1
0.660793,0.87937504,0.102400005,2
0.81834394,0.87459683,0.13,1
1.018562,0.86848336,0.1574,0
0.03199151,0.92284036,0.00642763,1
0.0713086,0.92359346,0.020154,2
0.114937514,0.92463577,0.0353818,1
0.17259204,0.9259755,0.0555303,2
0.25888363,0.92802703,0.085599996,1
0.35623246,0.9303152,0.1198,2
0.5009877,0.9336919,0.17060001,1
0.66354173,0.937468,0.227,2
0.818282,0.941102,0.282,1
1.0211208,0.9459223,0.3576,0
0.03155337,0.8841295,-0.000296875,1
0.072509736,0.88679063,0.00542995,2
0.11659424,0.88970804,0.0116505,1
0.17114535,0.8934769,0.0193418,2
0.25919315,0.8994359,0.031799998,1
0.36078215,0.9063261,0.0462,2
0.499833,0.91557723,0.06519999,1
0.65694803,0.926107,0.0868,2
0.8167241,0.9368462,0.1084,1
1.0169559,0.9506334,0.1408,0
0.032604,0.16744393,-0.017855199,1
0.07196533,0.16631608,-0.033659402,2
0.11670801,0.16494632,-0.051639702,1
0.17202492,0.16318811,-0.0739057,2
0.25699872,0.16050753,-0.1084,1
0.35793638,0.15727635,-0.14919999,2
0.4986878,0.15278396,-0.20539999,1
0.6586821,0.14763677,-0.27,2
0.81881267,0.14246309,-0.336,1
1.020445,0.13592854,-0.4174,0
0.032970075,0.15206979,-0.022089198,1
0.07235715,0.15302128,-0.0428037,2
0.11547568,0.15393293,-0.0655028,1
0.17084801,0.15519339,-0.0946367,2
0.2567363,0.15725228,-0.13960001,1
0.36133555,0.159747,-0.1946,2
0.4976617,0.16297956,-0.26639998,1
0.65853107,0.16676685,-0.3516,0
1.017428,0.17535836,-0.542,0
0.032789342,-0.3407792,-0.0210203,1
0.07210967,-0.33911628,-0.0405256,2
0.116847545,-0.33728263,-0.0627628,1
0.17100576,-0.33491746,-0.089609295,2
0.25779587,-0.33114177,-0.13239999,1
0.36401546,-0.3264426,-0.185,2
0.50154316,-0.32033086,-0.2534,0
0.032129362,-0.08402276,0.0109424,1
0.07154117,-0.08658519,0.0302357,2
0.11542514,-0.08926597,0.0516543,1
0.17249893,-0.09288917,0.0795703,2
0.25636306,-0.09813805,0.120400004,1
0.35928413,-0.104771174,0.1718,2
0.5018576,-0.113907024,0.24180001,1
0.65960926,-0.124029845,0.3204,2
0.8243975,-0.13475925,0.4066,0
0.033933844,-0.39074722,-0.22412601,1
0.071843326,-0.39079666,-0.47025,0
0.032297418,-0.091472186,-0.130672,1
0.07226362,-0.09417347,-0.286447,2
0.116299726,-0.097113155,-0.457728,0
0.26425114,-0.10658798,-1.0348,0
0.031474315,-0.40793908,-0.0843661,1
0.07233304,-0.4087706,-0.18780799,2
0.116569094,-0.4096526,-0.299819,1
0.17144729,-0.41082382,-0.43880498,2
0.26321185,-0.41283637,-0.6708,1
0.357837,-0.4147867,-0.9114,0
0.031439587,-0.3917134,-0.07470021,1
0.07183236,-0.39026344,-0.164671,2
0.115114465,-0.3888629,-0.261018,1
0.17105603,-0.3870691,-0.385508,2
0.26046705,-0.38423714,-0.5846,1
0.36054757,-0.38092753,-0.8072,0
0.031983297,0.42327172,-0.104017995,1
0.0712428,0.42726982,-0.225739,2
0.11637141,0.43153632,-0.365598,0
0.26454645,0.44507587,-0.8262,0
0.032577284,0.9187249,-0.0074387398,1
0.071951695,0.91687536,-0.0107709,2
0.11575372,0.91489476,-0.014440601,1
0.17210169,0.91224027,-0.0191656,2
0.25978595,0.9081398,-0.027,1
0.3603416,0.90338504,-0.0342,2
0.49879915,0.89703333,-0.0462,1
0.6577337,0.88963485,-0.0592,2
0.82146025,0.8820702,-0.076,1
1.0175134,0.8729125,-0.0868,0
0.03194359,0.97447014,-0.0122253,1
0.072051555,0.97547525,-0.0216356,2
0.116461106,0.97684103,-0.0320317,1
0.17296483,0.97865236,-0.0452547,2
0.25936383,0.9815653,-0.06519999,1
0.35899997,0.984992,-0.0892,2
0.49915907,0.98988444,-0.1216,1
0.6632882,0.99557245,-0.15980001,2
0.8188476,-0.9990579,-0.20060001,1
1.0221907,-0.99202573,-0.2438,0
0.032228075,0.56406623,-0.0588134,1
0.0711231,0.5611853,-0.12410501,2
0.11625038,0.55768,-0.19975,1
0.17208846,0.55345005,-0.293307,2
0.25906774,0.5471152,-0.4394,1
0.35947528,0.53970706,-0.60840005,2
0.50241226,0.5293224,-0.849,0
0.032085493,0.20116185,-0.025895001,1
0.0728168,0.20369077,-0.0527485,2
0.11602183,0.20652622,-0.081257105,1
0.17240445,0.21006098,-0.118455,2
0.26046896,0.21577851,-0.17660001,1
0.3599983,0.22235794,-0.24260001,2
0.49599236,0.23139243,-0.3328,1
0.66065943,0.24233955,-0.4426,2
0.816445,0.2527017,-0.542,0
0.031815317,-0.8169191,-0.0996989,1
0.07118049,-0.81860787,-0.21724899,2
0.11544594,-0.8205161,-0.349479,0
0.26129007,-0.8267227,-0.78559995,0
0.03195168,-0.4033839,-0.200863,1
0.07221176,-0.40503764,-0.448154,0
0.031994816,0.5016247,-0.051415402,1
0.07109842,0.5013218,-0.108436994,2
0.115450546,0.50097954,-0.173116,1
0.17171024,0.5005227,-0.255162,2
0.25921503,0.49982777,-0.3826,1
0.35595042,0.49910975,-0.524,2
0.4980445,0.49803454,-0.73120004,1
0.65753055,0.49678805,-0.9636,0
0.03171838,-0.81019014,-0.0997744,1
0.071086764,-0.80969447,-0.217904,2
0.11502426,-0.8091361,-0.349743,0
0.031517643,0.004496754,-0.111734,0
0.032444883,0.02761068,-0.124492995,1
0.07179933,0.02972435,-0.271562,2
0.11573229,0.030826494,-0.43575,0
0.2595975,0.033208776,-0.9732,0
0.03155189,0.008956806,-0.116174005,1
0.072696105,0.007904252,-0.262073,2
0.116442256,0.0073751975,-0.41723,0
0.2566665,0.0063133715,-0.91440004,0
0.03251987,0.024777722,-0.094881795,1
0.0725089,0.023801172,-0.200533,2
0.116121426,0.02180827,-0.315884,1
0.17179792,0.019214805,-0.46317402,2
0.25741783,0.015131297,-0.68979996,1
0.3573124,0.0102545945,-0.9534,0
0.031591885,0.9507764,0.000321877,1
0.07274015,0.94452083,0.0062066396,2
0.115749374,0.94231695,0.012359399,1
0.17141043,0.9406247,0.0203403,2
0.26345402,0.9386827,0.033,1
0.36005038,0.93703,0.0474,2
0.49826458,0.93489283,0.0676,1
0.6588886,0.9326,0.0904,2
0.82068056,0.93030477,0.1084,1
1.0184512,0.92753035,0.1408,0
0.031713203,0.9402052,0.00715756,1
0.07115024,0.9337448,0.0241586,2
0.11629932,0.93266666,0.0436145,1
0.17196788,0.9331203,0.0676083,0
0.031968534,0.46735892,-0.0416431,1
0.07167848,0.4710629,-0.0874615,2
0.11604654,0.47532326,-0.13879201,1
0.17180994,0.48057142,-0.203575,2
0.26044688,0.4887764,-0.30679998,1
0.3587607,0.49742857,-0.421,2
0.5042204,0.51026976,-0.591,1
0.6599001,0.5238861,-0.77320004,2
0.81705916,0.537796,-0.9594,0
0.03159962,-0.8000098,-0.094435796,1
0.07248542,-0.8001843,-0.21028799,2
0.116960675,-0.80055827,-0.336247,0
0.25613996,-0.8020204,-0.7304,1
0.3615856,-0.80307597,-1.0288,0
0.031500567,-0.998092,0.0012369601,1
0.07107126,-0.99483496,0.00850288,2
0.11653907,-0.9940922,0.0168343,1
0.17231686,-0.9940745,0.0270539,2
0.25958478,-0.99449646,0.0426,1
