x,y,z,color
0.031450357,0.5986604,-0.00062125496,1
0.07209837,0.59878445,-0.012776201,2
0.11611229,0.59892404,-0.025930401,1
0.17252271,0.5991236,-0.0427871,2
0.2562189,0.5994343,-0.0676,1
0.36050543,0.5998428,-0.0988,2
0.49798766,0.60034573,-0.13960001,1
0.66245633,0.6009896,-0.1886,2
0.81906146,0.6015897,-0.233,1
1.0203484,0.6023587,-0.29279998,0
0.032027274,-0.11870306,0.109644994,1
0.073297694,-0.118975066,0.239614,2
0.115595475,-0.11915154,0.372824,0
0.26218235,-0.11980186,0.8348,0
0.033036575,-0.100387454,0.122593,1
0.072527714,-0.10169553,0.258634,2
0.11664011,-0.103169076,0.410612,0
0.2609669,-0.108063415,0.908,0
0.032086898,-0.2989787,0.101112,1
0.07297859,-0.29992417,0.218848,2
0.11648443,-0.30096304,0.344109,0
0.25602725,-0.3043035,0.746,1
0.36098096,-0.30670184,1.0486,0
0.031998616,-0.16309884,0.0954774,1
0.07186354,-0.15968709,0.203349,2
0.11504499,-0.15597168,0.320121,1
0.1725814,-0.15083951,0.47579098,2
0.256688,-0.14339036,0.7036,1
0.3570155,-0.13474864,0.976,0
0.03200112,-0.28848168,0.108436994,1
0.072484806,-0.28805214,0.234505,2
0.11620893,-0.28765604,0.370668,0
0.031473357,0.8718609,0.210394,1
0.071157485,0.87065357,0.465436,0
0.032079097,0.8873014,0.21627499,1
0.072523765,0.886489,0.477918,0
0.0321626,0.9441275,0.119224,1
0.07324958,0.94447076,0.260343,2
0.11612584,0.9447988,0.407637,0
0.031938404,-0.27292773,0.108638,1
0.07202635,-0.273579,0.233993,2
0.1156455,-0.27446765,0.37039098,0
0.26123244,-0.27720466,0.82640004,0
0.032096256,-0.54991114,0.09010489,1
0.07257104,-0.552014,0.192773,2
0.11559236,-0.5545031,0.30199,1
0.17227404,-0.5576941,0.445979,2
0.26028916,-0.56221586,0.66940004,1
0.35653797,-0.5670552,0.9138,0
0.03211573,-0.30177104,0.106197,1
0.07289557,-0.2980989,0.229969,2
0.11656659,-0.29422668,0.362568,0
0.2606724,-0.2822326,0.8,0
0.03149217,0.08862512,-0.103399,1
0.07195726,0.08765853,-0.24747099,2
0.11629688,0.08655261,-0.405333,0
0.2595909,0.08316036,-0.9156,0
0.03195164,0.09662811,-0.0398462,1
0.071751766,0.0936942,-0.100457,2
0.11657739,0.09020061,-0.168798,1
0.17206283,0.08581283,-0.25338298,2
0.26199868,0.07885617,-0.3904,1
0.35604376,0.07144059,-0.53440005,2
0.4976844,0.060516644,-0.751,1
0.66108316,0.0476722,-1.0018,0
0.031552773,0.8840603,0.194533,1
0.072562724,0.88566,0.436076,0
0.032093883,0.9503273,0.111811,1
0.072916195,0.9514417,0.242954,2
0.115775734,0.9527957,0.380649,0
0.25970176,0.95706624,0.8432,0
0.032281402,0.9353519,0.10858,1
0.071652226,0.93324447,0.230355,2
0.11692023,0.9308232,0.37027898,0
0.2613132,0.92347026,0.8162,0
0.032528505,0.9211388,0.116328,1
0.07187838,0.92005545,0.246507,2
0.1156051,0.9190297,0.391246,0
0.2604645,0.91573036,0.87079996,0
0.031942707,-0.27517462,0.108364,1
0.0720535,-0.27459484,0.233412,2
0.115628935,-0.27399036,0.369278,0
0.26187485,-0.27207136,0.8254,0
0.031986635,-0.16111192,0.090899594,1
0.07201014,-0.16377875,0.193795,2
0.115433104,-0.16637969,0.30531698,1
0.172008,-0.1699364,0.450649,2
0.25845397,-0.17537737,0.673,1
0.35575402,-0.1814576,0.92340004,0
0.03228326,-0.43976718,0.11172,1
0.07163944,-0.4406937,0.237218,2
0.11621978,-0.44171673,0.37939098,0
0.25955385,-0.44493636,0.83659995,0
0.03214385,-0.42928988,0.0896253,1
0.072593965,-0.427496,0.19138299,2
0.11506146,-0.4257107,0.29819602,1
0.17178148,-0.42348984,0.44075298,2
0.26216847,-0.41989776,0.66840005,1
0.35762244,-0.41619766,0.90779996,0
0.031644784,-0.48164734,0.141761,1
0.0723152,-0.48386317,0.312675,0
0.03196453,-0.3791248,0.113507,1
0.07166101,-0.37994543,0.243691,2
0.11718678,-0.38080308,0.392997,0
0.26055226,-0.3833965,0.86359996,0
0.031934787,-0.3915128,0.115851,1
0.07186484,-0.3918169,0.2497,2
0.11573219,-0.3922369,0.39675102,0
0.031944145,-0.4007707,0.123276,0
0.03153569,0.13194892,-0.0781905,1
0.07311405,0.1347097,-0.19297001,2
0.11611975,0.13723363,-0.311794,1
0.1722786,0.14065099,-0.467176,2
0.25602594,0.14566371,-0.69879997,1
0.3570952,0.15155579,-0.9774,0
0.032781385,-0.09044982,0.10901,1
0.07210869,-0.089079715,0.229242,2
0.11585209,-0.08756526,0.362966,0
0.26059178,-0.08300849,0.8054,0
0.07262385,-0.17811756,0.20816201,1
0.116453044,-0.18510409,0.323025,2
0.17137,-0.18698098,0.466748,1
0.257324,-0.18585062,0.69159997,2
0.36130652,-0.18217537,0.96320003,0
0.032483548,-0.32654816,0.111846,1
0.07183387,-0.32783505,0.236756,2
0.11637379,-0.32926092,0.378211,0
0.26050293,-0.33388117,0.836,0
0.031453114,0.86648643,0.196844,1
0.07123426,0.8652898,0.434869,0
0.031451043,0.8483721,0.198007,1
0.071537755,0.85104614,0.43926,0
0.032493196,0.9229501,0.121910006,1
0.07188235,0.9198766,0.259272,2
0.11570263,0.9162514,0.412347,0
0.25654963,0.90468264,0.9048,0
0.031680703,0.94275135,0.161695,1
0.07322524,0.944953,0.362387,0
0.031547666,0.758454,0.067577004,1
0.07262309,0.7593984,0.14360899,2
0.11575147,0.761104,0.223358,1
0.1712596,0.7634331,0.325967,2
0.25761262,0.76709455,0.4856,1
0.35912526,0.7713949,0.6732,2
0.4974331,0.7772995,0.9294,0
0.03193449,-0.26807413,0.096148804,1
0.0714267,-0.26948053,0.20426199,2
0.11504106,-0.27122116,0.32369602,1
0.1720823,-0.27339715,0.480025,2
0.25829014,-0.27674308,0.7162,1
0.3596136,-0.28059497,0.99520004,0
0.031997357,-0.28790098,0.0982669,1
0.071926534,-0.28648823,0.209972,2
0.11557947,-0.28499544,0.332169,1
0.17098123,-0.2831991,0.48718202,2
0.25788003,-0.28035855,0.7306,1
0.36007413,-0.27708036,1.0168,0
0.031966474,-0.28218687,0.10853,1
