x,y,z,color
0.031459868,0.47058085,-0.0926752,1
0.07176845,0.4681733,-0.220669,2
0.11666619,0.46558568,-0.363145,0
0.25970545,0.45711493,-0.81740004,0
0.032282516,-0.9397216,-0.0322197,1
0.07110634,-0.93708485,-0.079585195,2
0.115378074,-0.9343119,-0.13351199,1
0.17187281,-0.93063486,-0.20244901,2
0.2585135,-0.9248906,-0.3084,1
0.3603317,-0.91811335,-0.4324,2
0.5018577,-0.9087786,-0.60620004,1
0.6597064,-0.89827174,-0.7998,2
0.82324725,-0.8873879,-1.003,0
0.032328125,-0.81766075,-0.035522997,1
0.071192615,-0.81947654,-0.08682141,2
0.115985274,-0.82143146,-0.145914,1
0.17111011,-0.8238946,-0.21869099,2
0.25817594,-0.827718,-0.3336,1
0.3597705,-0.83234787,-0.4682,2
0.50031525,-0.83861136,-0.65459996,1
0.6638886,-0.8458816,-0.8714,0
0.03210251,-0.45774728,0.0245044,1
0.071382195,-0.4549979,0.0457164,2
0.11630599,-0.4520524,0.0699419,1
0.17222841,-0.44842973,0.100081004,2
0.2567104,-0.44309396,0.1456,1
0.36339453,-0.4364756,0.203,2
0.4973799,-0.4280826,0.276,1
0.66280246,-0.41759402,0.3658,2
0.82182103,-0.40751693,0.44979998,1
1.0153164,-0.3952908,0.5636,0
0.032226473,-0.5608198,-0.289044,0
0.03193629,-0.51455754,-0.299687,0
0.032570083,0.9190726,-0.0497045,1
0.0713467,0.92167646,-0.117328,2
0.11543259,0.9247149,-0.194341,0
0.2627921,0.9344348,-0.4518,1
0.36062196,0.9409909,-0.6228,2
0.49913198,0.95020896,-0.865,0
0.032114234,0.8233681,-0.027987199,1
0.07256886,0.82303023,-0.0722488,0
0.032035578,0.882356,0.0830301,1
0.07254186,0.88610315,0.178911,2
0.116589986,0.8897723,0.28323,1
0.17158563,0.8944364,0.413508,2
0.25932768,0.90168893,0.6216,1
0.3614143,0.91021216,0.8646,0
0.03148722,0.21450612,0.019118499,1
0.07191974,0.21370237,0.0344543,2
0.115685515,0.21281578,0.0510238,1
0.17276174,0.21169433,0.072639704,2
0.2569615,0.21006347,0.1048,1
0.36073297,0.2080617,0.1444,2
0.49891275,0.20538528,0.1958,1
0.65742,0.20228693,0.2568,2
0.815306,0.1992185,0.3144,1
1.023678,0.19507937,0.3958,0
0.031976648,-0.8765762,0.137541,1
0.07113992,-0.87786645,0.297286,2
0.11658623,-0.87940705,0.482678,0
0.26049313,-0.8839785,1.069,0
0.032987352,-0.84857696,0.127979,1
0.07240215,-0.8482691,0.272257,2
0.11503376,-0.8478997,0.42828602,0
0.032719966,-0.8378241,0.0754847,1
0.07161561,-0.8392889,0.156673,2
0.11710826,-0.8412073,0.25158998,1
0.17312512,-0.84358346,0.368356,2
0.25643542,-0.8469992,0.542,1
0.35674953,-0.85106647,0.751,2
0.5020313,-0.85679454,1.0538001,0
0.031535607,-0.9930547,0.035992198,1
0.07158249,-0.9972446,0.07255919,2
0.117573194,0.9985623,0.114605,1
0.17130117,0.99355,0.163786,2
0.26288813,0.98507005,0.2474,1
0.35758632,0.9764242,0.3332,2
0.4988971,0.963185,0.4628,1
0.660514,0.94772553,0.6114,2
0.81543034,0.93294716,0.75879997,0
0.032308605,-0.6914277,-0.184506,1
0.07118428,-0.69388676,-0.415353,0
0.03212492,-0.4832594,-0.291232,0
0.03260249,-0.83248425,-0.0528699,1
0.0715013,-0.83504784,-0.124486,2
0.11689465,-0.83801293,-0.208041,1
0.17295764,-0.84177804,-0.311131,2
0.2564207,-0.8472305,-0.4648,1
0.35939723,-0.8538074,-0.6542,2
0.49768072,-0.8625774,-0.9092,0
0.032017,-0.7907963,-0.0379599,1
0.07197149,-0.78773206,-0.094203904,2
0.116047844,-0.7843368,-0.156231,1
0.17159213,-0.77991563,-0.234269,2
0.25874096,-0.7730743,-0.3568,1
0.3589496,-0.7652883,-0.49879998,2
0.4989858,-0.75440216,-0.6968,1
0.6564966,-0.742219,-0.92120004,0
