x,y,z,color
0.0315238,0.7087628,-0.108105004,1
0.072212175,0.7060787,-0.25552902,1
0.11623255,0.7029772,-0.414976,0
0.03162407,0.8226399,0.037430402,1
0.07293439,0.82604116,0.078108594,1
0.11612536,0.82941735,0.120649,1
0.1717202,0.8337302,0.175487,1
0.26068312,0.8402299,0.26279998,1
0.3600264,0.84751284,0.3612,1
0.49817726,0.8575909,0.49760002,1
0.6605009,0.86925,0.659,1
0.82397074,0.88094836,0.8186,1
1.0186554,0.8950222,1.0138,0
0.031941637,-0.649697,0.135777,1
0.07167515,-0.65382504,0.297141,1
0.11510928,-0.65793884,0.473572,0
0.26206353,-0.6706648,1.0738001,0
0.032556206,0.54475725,-0.041274898,1
0.071418665,0.54336894,-0.0980076,1
0.115392074,0.541643,-0.162207,1
0.17087221,0.53933805,-0.243171,1
0.26296592,0.5355781,-0.37739998,1
0.36119372,0.53160286,-0.52040005,1
0.49861363,0.5261185,-0.7208,1
0.6585254,0.51968896,-0.954,0
0.0314769,0.341526,-0.126366,1
0.07224545,0.34389222,-0.297816,1
0.11546544,0.34659597,-0.479492,0
0.031935778,-0.6400177,-0.290118,0
0.031484235,0.21506234,-0.0743488,1
0.07232162,0.21656772,-0.178958,1
0.11593857,0.21808408,-0.29075298,1
0.17209412,0.22004582,-0.434582,1
0.26128623,0.22324531,-0.66340005,1
0.3576116,0.2265893,-0.9102,0
0.03277287,-0.09008973,-0.0102197,1
0.07204358,-0.08672701,-0.029955601,1
0.11567163,-0.0828986,-0.0519058,1
0.1709748,-0.07795556,-0.079790495,1
0.25912967,-0.07012942,-0.1246,1
0.36032644,-0.061005533,-0.17660001,1
0.49939546,-0.048355795,-0.24780001,1
0.65721667,-0.033717185,-0.33,1
0.8245108,-0.017841332,-0.4174,1
1.0158935,0.0008260171,-0.52040005,0
0.03182873,-0.067778185,0.0649891,1
0.071716346,-0.071316175,0.138476,1
0.11542365,-0.074982084,0.21893801,1
0.17106943,-0.079617314,0.32143798,1
0.25725418,-0.08660494,0.48,1
0.36055803,-0.09514354,0.6708,1
0.50074804,-0.10671222,0.9292,0
0.03182534,-0.44256127,0.0307846,1
0.07113211,-0.43966982,0.0610284,1
0.11596211,-0.4363022,0.0955086,1
0.17254516,-0.43249866,0.139064,1
0.26134822,-0.42624062,0.2078,1
0.35718644,-0.4192127,0.2816,1
0.49912876,-0.40878233,0.391,1
0.6601713,-0.39689595,0.516,1
0.82444865,-0.38464493,0.645,1
1.0241308,-0.36986402,0.797,0
0.031439327,-0.39280942,0.0295462,1
0.071436204,-0.39488664,0.0591404,1
0.11593396,-0.39719698,0.092147,1
0.17245707,-0.40007523,0.13411,1
0.26455125,-0.40489277,0.203,1
0.35864013,-0.4098987,0.2724,1
0.5028657,-0.4176631,0.3802,1
0.6572329,-0.4258166,0.4952,1
0.818262,-0.43422043,0.61259997,1
1.0167266,-0.4446246,0.7696,0
0.03178713,0.684931,0.00437188,1
0.07110568,0.6879951,0.0019628298,1
0.11501022,0.691329,-0.00071720395,1
0.17301466,0.6960594,-0.00437188,1
0.2594216,0.70315665,-0.010199999,1
0.35871702,0.711255,-0.0162,1
0.49978298,0.7228902,-0.024600001,1
0.66185796,0.7364213,-0.0342,1
0.81848824,0.7498309,-0.0486,1
1.0172325,0.7670363,-0.0544,0
0.032005467,0.87827384,-0.0416506,1
0.07107455,0.8796131,-0.100129,1
0.11558083,0.8812757,-0.16676,1
0.17184718,0.88335836,-0.25092798,1
0.26315182,0.8867832,-0.3874,1
0.3557806,0.8902561,-0.5258,1
0.49554092,0.89536947,-0.7342,1
0.65557754,0.9012182,-0.974,0
0.032344624,0.5563173,-0.0503189,1
0.07114885,0.5588651,-0.118200995,1
0.116043106,0.56192625,-0.196817,1
0.17132585,0.5658212,-0.29368302,1
0.26114833,0.572071,-0.451,1
0.3599222,0.57893896,-0.624,1
0.49864024,0.5883937,-0.86740005,0
0.031494454,0.6258997,-0.084171094,1
0.07162293,0.6232812,-0.199505,1
0.117080405,0.6207408,-0.33031,1
0.17130387,0.61754465,-0.486488,1
0.257188,0.6126734,-0.7342,1
0.35900432,0.6069741,-1.0264,0
0.032117736,0.07304413,-0.0124271,1
0.07317404,0.07098356,-0.0362879,1
0.11574875,0.068858065,-0.060986698,0
0.25707483,0.061393697,-0.1432,1
0.3618677,0.055667512,-0.2042,1
0.50104177,0.048168045,-0.285,1
0.65887976,0.03974961,-0.377,1
0.82098156,0.030993083,-0.4718,1
1.0216758,0.020097882,-0.591,0
0.03159486,0.07547302,0.00116563,1
0.07279203,0.079264134,-0.00554433,1
0.116996005,0.083527155,-0.0127021,1
0.1723263,0.08875925,-0.0217526,1
0.25906098,0.09698437,-0.036599997,1
0.3559546,0.10628836,-0.052,1
0.49963504,0.11995139,-0.076,0
0.032783657,0.65945566,-0.0557314,0
0.031945486,0.11542805,-0.0193762,1
0.07171176,0.11647939,-0.051356,1
0.114917845,0.11769841,-0.0860573,1
0.1714583,0.119403,-0.131501,1
0.26116508,0.12221584,-0.2036,1
0.35854977,0.12528922,-0.282,1
0.49914685,0.12978038,-0.3952,1
0.66107243,0.1350487,-0.526,1
0.8209312,0.14018364,-0.6558,1
1.0192819,0.14649007,-0.8186,0
0.03153842,0.2068251,-0.101799004,1
0.072018415,0.21099973,-0.240957,1
0.115579315,0.21500842,-0.391154,0
0.2589691,0.2286746,-0.8848,0
0.03197186,-0.28334284,-0.0638173,0
0.11573335,-0.28813452,-0.247334,1
0.17147958,-0.29116133,-0.369142,1
0.25651923,-0.29574624,-0.5548,1
0.36185545,-0.30154485,-0.78559995,0
0.03231673,-0.81694555,-0.00763029,1
0.07166061,-0.81741637,-0.0245668,1
0.115833275,-0.81788546,-0.043580897,1
0.17130898,-0.81845945,-0.0674703,1
0.25923586,-0.81935465,-0.1054,1
0.35615373,-0.8203965,-0.1468,1
0.49862355,-0.8219649,-0.2082,1
0.6557302,-0.8236484,-0.276,1
0.8183443,-0.82540303,-0.3468,1
1.0191294,-0.82754725,-0.4282,0
0.032166693,-0.83575445,0.00639687,1
0.07154948,-0.836897,0.0065656197,1
0.11640988,-0.8382843,0.0067343796,1
0.17229396,-0.83997566,0.0069593703,1
0.25972503,-0.84264076,0.0078000003,1
0.36047438,-0.8457037,0.0078000003,1
0.5038836,-0.84987265,0.0078000003,1
0.66103107,-0.85446006,0.009,1
0.8212027,-0.85910285,0.0054,1
1.0200467,-0.86494243,0.0054,0
0.031457055,0.5963986,0.0117478,1
0.07159765,0.59884703,0.0187691,1
0.11549736,0.60140425,0.026495399,1
0.17158976,0.6047224,0.036368802,1
0.25692442,0.60961986,0.052,1
0.35702756,0.6153458,0.0688,1
0.49741167,0.6233517,0.094,1
0.65707624,0.63245046,0.1228,1
0.81851333,0.64170194,0.1516,1
1.0225964,0.65352315,0.18980001,0
0.032291245,0.4087863,0.0524942,1
0.07225542,0.40607983,0.109704,1
0.115795225,0.40297115,0.172087,1
0.17214727,0.39879957,0.252928,1
0.26405454,0.39227954,0.385,1
0.36046845,0.3853827,0.524,1
0.49940118,0.37545624,0.724,1
0.6589256,0.3640874,0.9552,0
0.031440407,0.48472193,0.020009,1
0.07130567,0.4862436,0.0374429,1
0.11542028,0.48776308,0.0567587,1
0.17312945,0.48971,0.0820799,1
0.26108316,0.49262118,0.120400004,1
0.3642756,0.4961528,0.1658,1
0.50166416,0.5006837,0.22580001,1
0.6604815,0.50595206,0.2958,1
0.822697,0.51130664,0.36339998,1
1.0206361,0.5179149,0.44979998,0
0.032443132,-0.4493764,0.11467,1
0.07172551,-0.44689158,0.245994,1
0.11634101,-0.4440435,0.39501098,0
0.2604293,-0.43462557,0.8758,0
0.03150002,-0.49817112,-0.0732602,1
0.07160833,-0.5002771,-0.174457,1
0.11555462,-0.50251985,-0.28539002,1
0.17268558,-0.5053707,-0.429618,1
0.2637238,-0.5096746,-0.6602,1
0.35915995,-0.5141328,-0.90059996,0
0.03148048,0.46578592,-0.131638,1
0.07244674,0.46298638,-0.311025,0
0.03195522,-0.075208604,0.0403062,1
0.07185647,-0.078923516,0.082836,1
0.115666986,-0.082765035,0.12953301,1
0.17158298,-0.08748581,0.189109,1
0.2565874,-0.09477373,0.2796,1
0.35947138,-0.103185035,0.38979998,1
0.49863383,-0.11482292,0.53959996,1
0.6582936,-0.12811573,0.71320003,1
0.8186396,-0.14130859,0.88920003,0
0.03295485,-0.09735365,-0.0499258,1
0.07186363,-0.0971892,-0.116315,1
0.11629148,-0.0969593,-0.192117,1
0.17282233,-0.09668535,-0.288564,1
0.259462,-0.096256085,-0.436,1
0.3604748,-0.095704116,-0.60840005,1
0.5003257,-0.094971426,-0.8474,0
0.03256855,-0.08085042,-0.047200803,1
0.07140661,-0.08110275,-0.111028,1
0.11561775,-0.08135497,-0.18367301,1
0.1711898,-0.081618086,-0.27499202,1
0.2606927,-0.08203931,-0.42220002,1
0.36274233,-0.08254366,-0.5898,1
0.50316113,-0.083231375,-0.8204,1
0.6628996,-0.083976254,-1.0828,0
0.032775972,-0.09022096,-0.0511572,1
0.07162832,-0.08973227,-0.119269,1
0.11591922,-0.0891744,-0.196892,1
0.17215165,-0.0884369,-0.29546398,1
0.26017687,-0.08728159,-0.44979998,1
0.36210433,-0.085892946,-0.6286,1
0.50293154,-0.08407971,-0.8756,0
0.032906823,0.029489884,-0.0537907,1
0.07184933,0.028227849,-0.124938,1
0.11589803,0.026717827,-0.205412,1
0.17145349,0.024951609,-0.306876,1
0.25816855,0.022216132,-0.4656,1
0.36171928,0.019118663,-0.6552,1
0.49903947,0.015046756,-0.9066,0
0.031451862,0.22309032,0.019535901,1
0.07166124,0.22164248,0.036543302,1
0.1153598,0.21997207,0.0549931,1
0.17226106,0.21780631,0.0790001,1
0.2573613,0.21454182,0.115,1
0.35570684,0.21089996,0.1564,1
0.4989486,0.2055885,0.2174,1
0.6566942,0.19969447,0.2844,1
