x,y,z,color
0.03145635,0.49253482,0.159302,1
0.07170842,0.4916926,0.365949,0
0.031646255,0.6434792,0.0127484,1
0.072199695,0.64388376,0.0318374,2
0.11530609,0.64437145,0.0521333,1
0.17299145,0.6450297,0.079263,2
0.25603938,0.6459618,0.118,1
0.35950956,0.6471318,0.167,2
0.5003581,0.6487697,0.233,1
0.65665823,0.6505402,0.3072,2
0.8193412,0.65242195,0.385,1
1.020204,0.6547131,0.4772,0
0.031547725,0.5084541,0.0107498,1
0.072560295,0.5107128,0.0275472,2
0.11609907,0.5128827,0.045375198,1
0.1726008,0.5156208,0.068386905,2
0.25789073,0.51973957,0.103599995,1
0.35972244,0.5245508,0.1444,2
0.50293916,0.53132963,0.203,1
0.6583306,0.5386722,0.2668,2
0.8204042,0.54632854,0.336,1
1.0199082,0.5557948,0.4174,0
0.031992696,0.7128615,-0.0197078,1
0.07257404,0.7095964,-0.0419229,2
0.11657341,0.70565706,-0.0660507,1
0.17207848,0.7009999,-0.0964495,2
0.26122233,0.6934326,-0.145,1
0.35980675,0.68520314,-0.1994,2
0.49720404,0.67364395,-0.2748,1
0.66241854,0.65969926,-0.3658,2
0.8232957,0.64606,-0.46060002,1
1.0205517,0.6290623,-0.5636,0
0.03208392,0.5127955,-0.0293144,1
0.07292549,0.51373637,-0.0639429,2
0.11598997,0.5147776,-0.100433,1
0.17305441,0.5161401,-0.148783,2
0.26072347,0.51825124,-0.2234,1
0.35896844,0.52053124,-0.306,2
0.5010675,0.5237879,-0.427,1
0.66117185,0.5274773,-0.56240004,2
0.82105225,0.53115356,-0.694,1
1.0229775,0.5358395,-0.87259996,0
0.031523682,0.08377843,0.0024386002,1
0.07205328,0.08507915,0.00833758,2
0.116298616,0.08652885,0.014779001,1
0.17185456,0.08839161,0.022858499,2
0.2639492,0.09166538,0.036599997,1
0.359514,0.09489754,0.0502,2
0.5011573,0.09984967,0.0712,1
0.6576936,0.105187036,0.094,2
0.81946987,0.1107651,0.1192,0
0.031608153,-0.23502202,0.0460433,1
0.0729655,-0.23714057,0.108975,2
0.11526936,-0.23930554,0.173442,1
0.17214166,-0.24214754,0.260178,2
0.25944212,-0.24654968,0.39339998,1
0.35590485,-0.25134134,0.5404,2
0.4955866,-0.25819546,0.754,1
0.66101956,-0.26626304,1.0072,0
0.032367766,-0.32008058,0.0739178,1
0.07115927,-0.31699306,0.165025,2
0.115667865,-0.31356165,0.269742,1
0.17150164,-0.30923307,0.40111598,2
0.25908145,-0.30262288,0.6072,1
0.3631024,-0.29503295,0.8516,0
0.031568646,-0.42175165,0.032682598,1
0.07300417,-0.4254765,0.0783865,2
0.115667,-0.42891866,0.125473,1
0.17080583,-0.433726,0.18632,2
0.2568519,-0.44126764,0.2814,1
0.3608662,-0.45028087,0.3966,2
0.49583232,-0.46184224,0.5468,1
0.65995896,-0.47594258,0.73,2
0.81930107,-0.4896491,0.9108,0
0.03158334,-0.4875282,0.0190228,1
0.07254371,-0.48893735,0.0464242,2
0.11681649,-0.4906413,0.0761085,1
0.17174438,-0.4927634,0.112945,2
0.25947484,-0.49606058,0.1718,1
0.359023,-0.49999204,0.239,2
0.49734733,-0.5051579,0.3324,1
0.6583837,-0.5112986,0.4414,2
0.8153502,-0.51730853,0.5528,1
1.0160936,-0.5250054,0.6832,0
0.031938255,-0.76302505,0.111058995,1
0.07181219,-0.7642513,0.252385,2
0.11538394,-0.76573116,0.406756,0
0.25906414,-0.770614,0.91620004,0
0.031439714,-0.6443919,0.145633,1
0.07147399,-0.6464562,0.333695,0
0.032593895,-0.7279121,0.206543,1
0.07219183,-0.7309252,0.46034297,0
