x,y,z,color
0.03240157,0.1542972,-0.0970176,1
0.071850196,0.15320231,-0.22217101,2
0.115036376,0.152,-0.35921898,0
0.031442333,0.4777138,-0.100998,1
0.071416974,0.48094139,-0.236837,2
0.115566865,0.4845073,-0.38656798,0
0.2616313,0.49574977,-0.88159996,0
0.032079082,-0.7376987,-0.0220132,1
0.07283099,-0.73413676,-0.0571814,2
0.11497276,-0.730467,-0.093442395,1
0.17187834,-0.7255848,-0.142556,2
0.26247934,-0.717697,-0.221,1
0.35659516,-0.7094393,-0.3028,2
0.5036755,-0.696756,-0.4314,0
0.03209117,-0.79941005,-0.0367095,1
0.072363585,-0.7974756,-0.0899493,2
0.1166372,-0.79542,-0.148524,1
0.17081518,-0.79288554,-0.220384,2
0.2570492,-0.78890187,-0.33479998,1
0.35618466,-0.78439707,-0.4664,2
0.50263435,-0.7775116,-0.66059995,1
0.662972,-0.77004236,-0.8738,2
0.81980526,-0.76290494,-1.0785999,0
0.03290022,0.15474723,0.0740278,1
0.07192716,0.1509939,0.155323,2
0.11570557,0.14693771,0.246399,1
0.17222,0.14142278,0.363947,2
0.2595913,0.1331598,0.54620004,1
0.3582712,0.123638086,0.75159997,2
0.5003613,0.110325046,1.049,0
0.032035578,-0.617644,-0.0111805,1
0.07311528,-0.61531556,-0.032800898,2
0.11540343,-0.61267114,-0.055002302,1
0.17229569,-0.6092212,-0.0848593,2
0.25602967,-0.60423714,-0.1288,1
0.3601472,-0.59798205,-0.1838,2
0.49585468,-0.58991975,-0.2556,1
0.65797925,-0.58012944,-0.3408,2
0.8234924,-0.57014877,-0.4282,1
1.0189112,-0.5583668,-0.5312,0
0.032005716,-0.7891726,-0.0174223,1
0.07250338,-0.7885508,-0.046645902,2
0.1157199,-0.78787035,-0.0778302,1
0.172149,-0.78701806,-0.118525,2
0.26033187,-0.7856287,-0.182,1
0.35919696,-0.7841182,-0.2534,2
0.4985193,-0.781969,-0.354,1
0.65701705,-0.77952594,-0.4682,2
0.82073176,-0.77701265,-0.591,1
1.0165416,-0.7739811,-0.7264,0
0.031688213,0.8171436,0.019418601,1
0.07270282,0.82026964,0.037096903,2
0.11593818,0.8233963,0.0556774,1
0.17274548,0.82726765,0.0801206,2
0.25956327,0.8329674,0.118,1
0.36159763,0.8398513,0.16160001,2
0.49947032,0.84947675,0.221,1
0.66113067,0.8606971,0.29160002,2
0.8172498,0.8716618,0.3576,1
1.0204709,0.88598406,0.44979998,0
0.03168192,0.64647377,0.064321,1
0.072228976,0.64317435,0.139176,2
0.1160098,0.6395599,0.219656,1
0.1712942,0.63468397,0.321341,2
0.25873297,0.62686145,0.4826,1
0.36038518,0.6179747,0.66940004,2
0.49937385,0.6061165,0.9268,0
0.03143974,-0.76628894,-0.0731882,1
0.071925506,-0.7695264,-0.174639,2
0.1155953,-0.77299947,-0.284204,1
0.17191622,-0.777431,-0.425384,2
0.26044214,-0.78449625,-0.647,1
0.36062187,-0.79245883,-0.8988,0
0.032540403,-0.20445947,-0.0388312,1
0.07145202,-0.20805359,-0.09208439,2
0.116270564,-0.21193528,-0.153359,1
0.17164658,-0.2165648,-0.22905299,2
0.25865877,-0.223723,-0.348,1
0.3585736,-0.231713,-0.485,2
0.498727,-0.24264124,-0.6768,1
0.65575075,-0.25493735,-0.8936,0
0.03196983,-0.5329112,0.077308096,1
0.07189442,-0.53557837,0.16658,2
0.11546998,-0.5381878,0.26394102,1
0.1715904,-0.5415448,0.38925,2
0.25942844,-0.5467453,0.58559996,1
0.3616342,-0.5527969,0.8144,0
0.032002922,-0.74710584,0.0870189,1
0.07109991,-0.74885786,0.18625501,2
0.11581131,-0.7511809,0.299676,1
0.17158191,-0.7541336,0.44103602,2
0.26084873,-0.75876445,0.6676,1
0.35923666,-0.7637131,0.9174,0
0.031681914,-0.10352585,0.00729083,1
0.07195401,-0.09975391,0.009209369,2
0.11571613,-0.095482156,0.0112344,1
0.17179823,-0.09036959,0.0139136,2
0.26068762,-0.08208767,0.0186,1
0.35886952,-0.07290414,0.0234,2
0.50260806,-0.059662733,0.0294,1
0.6628611,-0.0448744,0.0378,0
0.03144459,-0.27374423,0.0432208,1
0.07195762,-0.27086952,0.091523,2
0.11494079,-0.2677769,0.142748,1
0.17137158,-0.2639291,0.209991,2
0.26098543,-0.25795233,0.3168,1
0.3588704,-0.25146386,0.4334,2
