x,y,z,color
0.031984493,-0.250133,-0.00514621,1
0.07160837,-0.25027567,-0.0236431,1
0.116266586,-0.25032,-0.0444881,1
0.17230435,-0.25034615,-0.0706485,1
0.25622743,-0.2504164,-0.1096,1
0.3559947,-0.2504628,-0.1564,1
0.4999607,-0.25058433,-0.2234,1
0.6568571,-0.25069013,-0.29639998,1
0.8182836,-0.2508175,-0.37420002,1
1.0213802,-0.25096676,-0.4664,0
0.032254424,-0.9646473,0.0560521,1
0.07223199,-0.96818495,0.113267995,1
0.11533747,-0.9717956,0.174935,1
0.17152426,-0.9762988,0.255313,1
0.26053214,-0.98359036,0.38320002,1
0.3570659,-0.99151415,0.5222,1
0.5009776,0.99666095,0.73,1
0.6566822,0.9839634,0.95559996,0
0.031984802,0.49991474,-0.0676576,1
0.07162419,0.49816754,-0.163807,1
0.11509347,0.49637297,-0.269342,1
0.17223527,0.49403325,-0.40808302,1
0.26371863,0.49029383,-0.63,1
0.36226302,0.4863913,-0.8696,0
0.031440668,-0.7708465,0.047293097,1
0.07188051,-0.7675401,0.095527604,1
0.11655895,-0.76361394,0.14884199,1
0.17241137,-0.75847876,0.21554801,1
0.2562027,-0.7508627,0.3156,1
0.36001667,-0.74178725,0.4402,1
0.5018612,-0.72927463,0.6106,1
0.66161567,-0.7153199,0.803,1
0.82449055,-0.70122033,1.003,0
0.03160175,-0.5502235,0.156939,1
0.07261049,-0.55284095,0.34787297,0
0.03263784,0.5408605,0.250231,0
0.03159407,0.57555157,0.20133999,0
0.03259578,0.66783625,-0.0069089998,1
0.07187631,0.6701527,-0.0270452,1
0.11626541,0.6727785,-0.0498413,1
0.17203225,0.67592067,-0.0785484,1
0.25925314,0.6807745,-0.1236,1
0.35997412,0.6864686,-0.17539999,1
0.49923298,0.69435626,-0.2482,1
0.6610338,0.7035687,-0.3324,1
0.8233445,0.71284103,-0.4174,1
1.0156714,0.7239884,-0.52040005,0
0.032233004,0.8137075,-0.0393305,1
0.0711228,0.8112178,-0.0985869,1
0.11545468,0.8085168,-0.16614999,1
0.17195176,0.80511826,-0.25237802,1
0.25920746,0.79969674,-0.38579997,1
0.3569679,0.7934682,-0.53559995,1
0.4990899,0.7844793,-0.754,1
0.66144925,0.77434945,-1.0038,0
0.031459507,0.09566455,0.0452364,1
0.07228428,0.092692055,0.091192394,1
0.11611963,0.08946734,0.140641,1
0.1720992,0.08536757,0.20371,1
0.25898623,0.07880365,0.30179998,1
0.35901162,0.07133072,0.4156,1
0.500695,0.06058855,0.5772,1
0.65837616,0.048622653,0.75759995,1
0.81670004,0.036776815,0.9432,0
0.03143995,0.48012823,-0.107195996,1
0.07138743,0.48226032,-0.25605398,1
0.11555076,0.48485544,-0.42047298,0
0.26121083,0.49336085,-0.9627,0
0.03144175,-0.64685875,0.016748501,1
0.07154891,-0.64937305,0.025647499,1
0.11493908,-0.6523406,0.0352072,1
0.17195432,-0.6564587,0.0477729,1
0.26015416,-0.66308117,0.0676,1
0.35704216,-0.6702629,0.0892,1
0.4982119,-0.68071914,0.120400004,1
0.6596484,-0.69254285,0.1564,1
0.82302326,-0.70458096,0.18980001,1
1.020411,-0.7194088,0.2438,0
0.031468876,-0.0041495822,0.029388001,1
0.071168825,-0.0052335393,0.054108,1
0.11569123,-0.0065152138,0.081819,1
0.17191343,-0.008156951,0.116836995,1
0.2635319,-0.010843036,0.1742,1
0.3622242,-0.0138167655,0.23539999,1
0.49739513,-0.017750058,0.3192,1
0.6638198,-0.0225412,0.42339998,1
0.81773233,-0.027019937,0.52040005,1
1.0215243,-0.032847922,0.645,0
0.03193478,0.8583342,-0.0587416,1
0.07191333,0.8560007,-0.1446,1
