x,y,z,color
0.03194271,-0.4001736,-0.0452763,0
0.07192189,-0.4113577,-0.115421,0
0.11573416,-0.39228782,-0.16362801,0
0.17240117,-0.37964168,-0.249597,0
0.26091918,-0.37994194,-0.4554,0
0.3557768,-0.39550608,-0.7398,0
0.03195105,-0.65320075,-0.0509928,1
0.07157863,-0.6504697,-0.11325,1
0.11701545,-0.6475337,-0.184674,1
0.17109929,-0.6442236,-0.269637,1
0.26006293,-0.6385468,-0.40960002,1
0.35734642,-0.63236684,-0.562,1
0.5027373,-0.6232741,-0.7906,1
0.6629212,-0.61332524,-1.043,0
0.031468194,-0.40657175,0.000996876,1
0.07170614,-0.40484577,0.00330312,1
0.11570403,-0.40293434,0.00585656,1
0.17199852,-0.40059268,0.009169269,1
0.25942218,-0.39684314,0.0144,1
0.3590643,-0.39246112,0.0198,1
0.49857855,-0.38633797,0.0282,1
0.6625713,-0.379061,0.039,1
0.82271594,-0.3719808,0.0486,1
1.0177809,-0.3633535,0.0544,0
0.03168082,-0.43226328,0.0282588,1
0.071066424,-0.4314393,0.0644426,1
0.11572525,-0.43051618,0.105491996,1
0.17226455,-0.42937723,0.157439,1
0.26118168,-0.42763928,0.239,1
0.35634455,-0.42583212,0.32639998,1
0.5015133,-0.42302072,0.46,1
0.6620116,-0.41996655,0.6072,1
0.8154154,-0.41709942,0.748,1
1.01904,-0.41337034,0.93240005,0
0.032103755,-0.110231236,0.0842238,1
0.07252541,-0.11354674,0.191203,1
0.11503221,-0.11707384,0.303594,1
0.17228213,-0.121887475,0.454805,1
0.25798818,-0.12937988,0.6814,1
0.3566158,-0.13784538,0.94259995,0
0.031560477,0.7599618,-0.106097,1
0.07246169,0.76283455,-0.242513,1
0.11507904,0.7660457,-0.38487703,0
0.2617125,0.77667993,-0.8758,0
0.031805687,0.3087065,0.049549703,1
0.07167394,0.3065811,0.112674005,1
0.1150819,0.30441812,0.18139501,1
0.1717769,0.30160257,0.27116102,1
0.25907138,0.29718027,0.40960002,1
0.35680354,0.29221645,0.56479996,1
0.49938875,0.28494376,0.7916,1
0.65938073,0.27698594,1.0455999,0
0.0314396,0.10842943,0.191419,1
0.07138175,0.10751808,0.43573,0
0.031830743,0.05709287,0.178924,1
0.071648784,0.058528293,0.403802,0
0.031717975,0.0648397,0.210437,1
0.071087524,0.065203294,0.47364098,0
0.031923793,0.051541813,0.205244,1
0.07127565,0.05036506,0.459074,0
0.03144499,-0.011931751,0.164351,1
0.07173171,-0.009773899,0.376059,0
0.031822406,0.05762287,0.18604499,1
0.07166711,0.057087976,0.41998598,0
0.031440943,0.22888327,0.035838798,1
0.07205354,0.22540265,0.0830424,1
0.11578084,0.22188613,0.133748,1
0.17180158,0.21727213,0.198825,1
0.25698203,0.21031033,0.2976,1
0.36249974,0.20192428,0.421,1
0.50113326,0.19073962,0.5834,1
0.6562075,0.17824644,0.76559997,1
0.8212243,0.16487655,0.9648,0
0.031939004,0.3516979,-0.172634,1
0.07154297,0.35084847,-0.385612,0
0.031935155,0.22999871,-0.148882,1
0.0719023,0.23148295,-0.334006,0
0.03204318,-0.32982808,0.0290864,1
0.071320735,-0.32703575,0.065726504,1
0.11610061,-0.32391557,0.107538,1
0.17170529,-0.31992534,0.159625,1
0.2631008,-0.31354934,0.245,1
0.35791948,-0.3071154,0.3336,1
0.49790415,-0.29746133,0.4656,1
0.66084325,-0.2864554,0.619,1
0.81816685,-0.27586463,0.7696,1
1.0157808,-0.26259294,0.954,0
0.031958666,0.61944455,-0.0214432,1
0.07163054,0.62258095,-0.0469375,1
0.1162348,0.6260119,-0.0755752,1
0.17160347,0.63017213,-0.111218005,1
0.26324922,0.6374017,-0.17060001,1
0.35924447,0.64487594,-0.2318,0
0.032153066,0.26920068,0.0944897,1
0.07254763,0.27278125,0.214243,1
0.11647073,0.27616587,0.34446302,0
0.26023427,0.28743213,0.7692,1
0.36016265,0.29498005,1.0648,0
0.03146473,0.11983963,0.182055,1
0.07167972,0.118660145,0.415701,0
0.031832654,0.056974057,0.19053,1
0.07118745,0.055883076,0.42708302,0
0.031503703,0.0024122451,0.167832,1
0.071575105,0.0038014096,0.382085,0
0.032144725,0.040256206,0.190695,1
0.07151123,0.039562266,0.42527,0
0.031439357,0.35754982,0.0101564,1
0.07142589,0.35555384,0.0240767,1
0.11646654,0.35315853,0.0397734,1
0.17146783,0.35004514,0.058956698,1
0.26147312,0.3448623,0.0904,1
0.35846546,0.3390833,0.124,1
0.50411963,0.33043468,0.17539999,1
0.6607669,0.32113335,0.2306,1
0.81982183,0.31161642,0.282,1
1.0202811,0.29959765,0.3576,0
0.031889666,0.8035082,0.29854098,0
0.03240166,0.30294713,-0.16495599,1
0.07122797,0.3031799,-0.36152,0
0.03207028,0.3277548,-0.179857,1
0.07245438,0.32549495,-0.40506,0
0.03195187,0.86756134,-0.024788601,1
0.07174244,0.864578,-0.0546988,1
0.11595951,0.8614688,-0.0878927,1
0.17187148,0.8574083,-0.129797,1
0.2592765,0.85085654,-0.1958,1
0.35922852,0.8433833,-0.2704,1
0.50138843,0.8328626,-0.379,1
0.6609514,0.82098776,-0.5,1
0.8217211,0.808897,-0.62340003,1
1.0175824,0.79411393,-0.7696,0
0.03203554,-0.74264467,-0.0110476,1
0.07314311,-0.74088764,-0.0240841,1
0.11577265,-0.73944175,-0.0375876,1
0.17279628,-0.73741907,-0.055679,1
0.25746566,-0.7343777,-0.0826,1
0.35872528,-0.7308358,-0.1144,1
0.5027793,-0.72568,-0.161,1
0.6601784,-0.72010607,-0.2108,1
0.8162403,-0.71456784,-0.2604,1
1.0169052,-0.7073731,-0.32520002,0
0.03146207,0.24416204,0.0447483,1
0.07170476,0.24193543,0.103059,1
0.11635242,0.23952629,0.167766,1
0.17283784,0.23647462,0.249565,1
0.26242462,0.23192045,0.37960002,1
0.35772172,0.22731759,0.5172,1
0.4991233,0.22051087,0.7224,1
0.6607886,0.21269558,0.9572,0
0.031786606,0.0599721,0.199091,1
0.07114548,0.059146497,0.446612,0
0.031589217,0.07604202,0.195482,1
0.07236786,0.07742846,0.448784,0
0.032027718,0.8813648,-0.0337379,1
0.0727108,0.8826077,-0.0754837,1
0.11498504,0.8844915,-0.118897006,1
0.17205694,0.8872259,-0.17747399,1
0.2609055,0.8915703,-0.2688,1
0.35941672,0.8963567,-0.37060001,1
0.49695125,0.9031687,-0.5126,0
0.032531377,0.1709954,0.087526396,1
0.071298085,0.17414121,0.19405,1
0.11552039,0.1778165,0.31583,1
0.17258012,0.18251508,0.473158,1
0.26062274,0.1898631,0.716,1
0.36179334,0.1981077,0.9964,0
0.032495786,0.79781324,0.265521,0
0.35648218,-0.60323125,-0.31320003,1
0.50373685,-0.59397644,-0.44779998,1
0.6598095,-0.58417004,-0.591,1
0.8188396,-0.57413423,-0.7372,1
1.0173764,-0.56159514,-0.9216,0
0.032278884,0.810521,-0.021174699,1
0.07163066,0.81007415,-0.0462125,1
0.11491056,0.810289,-0.0737456,1
0.1715249,0.81076425,-0.109764,1
0.26007992,0.81164795,-0.1658,1
0.3632089,0.81262755,-0.2318,1
0.5001074,0.81404287,-0.3192,1
0.6621486,0.81574583,-0.42220002,1
0.8157874,0.8173959,-0.52040005,1
1.02019,0.819583,-0.645,0
0.031445324,-0.38673538,0.0297353,1
0.07128054,-0.38740483,0.0684728,1
0.1155921,-0.38828623,0.111596,1
0.17119522,-0.38940164,0.165694,1
0.25983608,-0.3912261,0.2522,1
0.35600886,-0.39317754,0.3456,1
0.49881634,-0.39611715,0.4844,1
0.6623234,-0.3994092,0.64379996,1
0.8238404,-0.402682,0.797,1
1.0190811,-0.40660593,0.9922,0
0.032395925,0.8032737,-0.0172987,1
0.07180244,0.79875225,-0.0363605,1
0.11592846,0.7952392,-0.0577155,0
0.25981772,0.7847049,-0.1276,1
0.36325863,0.77715516,-0.17660001,1
0.49854112,0.7672797,-0.24139999,1
0.65872437,0.75561357,-0.3192,0
0.031869024,-0.4452637,0.028166,1
0.071202934,-0.44519085,0.0639186,1
0.116375975,-0.44469765,0.104977995,1
0.17140882,-0.4439681,0.15500799,1
0.2597097,-0.4428363,0.23539999,1
0.35938978,-0.44146883,0.3256,1
0.5039192,-0.43949178,0.457,1
0.6627697,-0.43729675,0.60179996,1
0.82123435,-0.4351005,0.748,1
1.0162983,-0.43243435,0.9216,0
0.031539608,-0.36755118,0.025399799,1
0.072749995,-0.3681761,0.059431598,1
0.11646619,-0.3694,0.0955899,1
0.17169188,-0.37102142,0.141265,1
0.26165885,-0.37373686,0.2156,1
0.3582197,-0.37667823,0.29520002,1
0.4995034,-0.38111535,0.4126,1
0.6573864,-0.38606334,0.5432,1
0.8186851,-0.39119294,0.6724,1
1.0233482,-0.39765218,0.851,0
0.031440053,-0.39078453,0.029173201,1
0.071353495,-0.39115107,0.0672584,1
0.11570322,-0.39145544,0.109573,1
0.17135258,-0.39184454,0.16265601,1
0.2597398,-0.39244586,0.2468,1
0.35601664,-0.39310607,0.339,1
0.4993368,-0.3940258,0.476,1
0.6638065,-0.39512795,0.633,1
0.8198455,-0.39612305,0.7862,1
1.0204643,-0.39741957,0.9756,0
0.031449866,-0.38471147,0.0302072,1
0.07123003,-0.38444865,0.0695249,1
0.1154657,-0.38417068,0.113259,1
0.17087877,-0.38385907,0.168044,1
0.26055226,-0.3833965,0.257,1
0.3572826,-0.38281465,0.3522,1
0.49633443,-0.38208857,0.48979998,1
0.66187066,-0.38118818,0.6534,1
0.8195398,-0.380334,0.8078,1
1.0195339,-0.37925032,1.003,0
0.031462763,-0.38066584,0.030026501,1
0.07116896,-0.38024408,0.069004096,1
0.117123805,-0.37988967,0.114122,1
0.17238976,-0.3795147,0.16838,1
0.26103097,-0.37894288,0.2552,1
0.35795882,-0.37829715,0.3504,1
0.49724847,-0.37742665,0.48720002,1
0.66348594,-0.37641534,0.65059996,1
0.82133484,-0.3754245,0.8078,1
1.0218935,-0.37419537,1.003,0
0.03228852,0.8098789,-0.0195795,1
0.07167674,0.8063712,-0.0423974,1
0.11556587,0.8048238,-0.0678209,1
0.17208278,0.803514,-0.100554004,1
0.25636858,0.8019611,-0.14919999,1
0.3609475,0.8002317,-0.2102,1
0.4964766,0.7981629,-0.2886,1
0.66198736,0.79564387,-0.38439998,1
0.819143,0.79329294,-0.4772,1
1.0189068,0.79035383,-0.591,0
0.03229568,0.8094094,-0.0193149,1
0.07166806,0.80701506,-0.0415316,1
0.11549812,0.80701035,-0.0662707,1
0.17174019,0.80782485,-0.098021105,1
0.25691634,0.809521,-0.1462,1
0.36304614,0.8118338,-0.206,1
0.5003211,0.8148285,-0.2836,1
0.66306317,0.8184579,-0.3754,1
0.81736636,0.8219858,-0.4664,1
1.0237066,0.82671344,-0.5802,0
0.032316547,0.6830662,0.127751,1
0.071625106,0.6855836,0.27235597,1
0.115099095,0.6885111,0.43257,0
0.25612843,0.69774836,0.9528,0
0.03220723,-0.6843914,-0.0235292,1
0.071600854,-0.68696827,-0.063168705,1
0.1149101,-0.68969584,-0.106816,1
0.17147277,-0.6933357,-0.16381,1
0.25929126,-0.69889885,-0.2522,1
0.35718942,-0.70490336,-0.3512,1
0.4967049,-0.7134616,-0.4916,1
0.65932465,-0.7232245,-0.657,1
0.81868887,-0.732877,-0.8186,1
1.0206512,-0.7452058,-1.0246,0
0.032039553,0.63285106,0.097625904,1
0.07274208,0.631982,0.210246,1
0.115934804,0.6311477,0.329782,1
0.17161657,0.62999946,0.483897,1
0.25890929,0.62822145,0.7258,1
0.3616945,0.6261225,1.0095999,0
0.031940386,-0.14905971,0.262438,0
0.032435734,-0.59703636,0.023171801,1
0.07175556,-0.59392554,0.0405078,1
0.115475416,-0.5904171,0.0598019,1
0.17299756,-0.58580565,0.0852949,1
0.25802112,-0.57908654,0.1228,1
0.3590719,-0.57096183,0.1682,1
0.49967465,-0.5597172,0.2306,1
0.65624595,-0.5470964,0.3012,1
0.8184002,-0.53378016,0.37420002,1
1.0198482,-0.51702356,0.4664,0
0.032430056,-0.5968198,0.0557654,1
0.07224654,-0.59364104,0.113391,1
0.11545892,-0.5900442,0.17592,1
0.17297354,-0.5855485,0.258918,1
0.26106074,-0.57868534,0.3854,1
0.35604697,-0.5713929,0.5222,1
0.4965152,-0.5606079,0.7258,1
0.65594906,-0.54825836,0.956,0
0.0314396,-0.26926473,0.0525367,1
0.07199541,-0.27238587,0.108809,1
0.115217164,-0.2763877,0.168778,1
0.17137931,-0.28135544,0.246774,1
0.26000366,-0.28922778,0.3694,1
0.35949993,-0.2980297,0.5078,1
0.50107825,-0.31068134,0.706,1
0.6581621,-0.32462135,0.928,0
0.031447392,-0.260723,0.0551344,1
0.07172715,-0.2594932,0.11444,1
0.1162089,-0.2581752,0.17990199,1
0.17141876,-0.25644878,0.26118302,1
0.2590225,-0.25380003,0.3904,1
0.35595804,-0.25081885,0.533,1
0.49782562,-0.24653393,0.74240005,0
0.03221912,-0.8381105,-0.0787303,1
0.0720059,-0.8352938,-0.186987,1
0.11651622,-0.8318206,-0.30822,1
0.17184316,-0.8276256,-0.45861098,1
0.25900754,-0.82103413,-0.6956,1
0.35696802,-0.8136748,-0.96279997,0
0.032405443,0.27914116,0.0122916,1
0.071727194,0.2819724,0.0165705,1
0.11595458,0.28463945,0.0213305,1
0.17232606,0.2878715,0.0274767,1
0.26424265,0.29336488,0.0378,1
0.36076623,0.29907864,0.0486,1
0.4957807,0.30708224,0.064,1
0.6565652,0.31686088,0.0814,1
0.81924576,0.32687938,0.0976,1
1.0204153,0.33932996,0.1192,0
0.03177679,-0.56436765,0.0283088,1
0.07109357,-0.5605803,0.0684462,1
0.11618102,-0.55633855,0.114524,1
0.17175174,-0.55130064,0.171336,1
0.25669906,-0.54324216,0.2586,1
0.35625172,-0.53379273,0.36,1
0.4997663,-0.52057123,0.5072,1
0.65678334,-0.5058611,0.66940004,1
0.8220878,-0.49018428,0.8402,1
1.0194517,-0.4715413,1.0461999,0
0.031992875,0.047768265,0.0604288,1
0.071277544,0.05026197,0.139902,1
0.11649067,0.053240485,0.231416,1
0.17234355,0.05690367,0.34449798,1
0.2571698,0.06247686,0.5162,1
0.3557602,0.068613745,0.715,1
0.4989665,0.07748464,1.0048,0
0.031440433,0.1097217,0.0244588,1
0.0712604,0.11373097,0.0606171,1
0.11541404,0.11771875,0.100721,1
0.1712514,0.12252719,0.151473,1
0.26222864,0.13053247,0.2342,1
0.36129102,0.13918431,0.32479998,1
0.5043443,0.15171762,0.4558,1
0.66111803,0.16543382,0.59940004,1
0.82038414,0.17961605,0.748,1
1.0153469,0.19688925,0.93240005,0
0.031716198,0.9399723,0.0218752,1
0.07107649,0.9417967,0.054166403,1
0.11617307,0.94383013,0.091219,1
0.17155154,0.9462992,0.136766,1
0.25922927,0.9500727,0.209,1
0.3599733,0.9543886,0.292,1
0.5012822,0.9606154,0.409,1
0.6575906,0.96758085,0.538,0
0.11674824,-0.8741597,0.102726996,1
0.17081946,-0.8698905,0.160229,1
0.26199862,-0.8711445,0.257,1
0.35829726,-0.87620914,0.3596,1
0.498168,-0.8860416,0.50920004,1
0.6567249,-0.8982357,0.6788,1
0.8203502,-0.9113828,0.851,1
1.0213083,-0.92802864,1.0785999,0
0.25927022,-0.89924145,0.1622,1
0.3615798,-0.91025347,0.24260001,1
0.49578896,-0.92363626,0.348,0
0.25768855,-0.88217044,0.13239999,1
0.36186165,-0.87293917,0.17660001,1
0.5009024,-0.86155725,0.2342,1
0.6597253,-0.8491768,0.3012,1
0.8235612,-0.83665574,0.37420002,1
1.0218667,-0.8216194,0.44979998,0
0.03203554,-0.74264467,-0.00920752,1
0.071573876,-0.74601305,-0.0202465,1
0.116248354,-0.7499675,-0.0326902,1
0.17213257,-0.7548461,-0.0482141,1
0.26022965,-0.7626,-0.0724,1
0.3579701,-0.771084,-0.1,1
0.49816567,-0.78348523,-0.13960001,1
0.66032594,-0.7980214,-0.185,1
0.8199684,-0.81244355,-0.233,1
1.0208447,-0.83091,-0.282,0
0.0319382,0.22720848,0.232722,0
0.031996615,0.3372209,0.116722,1
0.072550364,0.33521062,0.27094102,1
0.115449175,0.3332572,0.43419197,0
0.2587701,0.32715237,0.9798,0
0.032135993,-0.3572746,-0.008309379,1
0.07261063,-0.35383794,-0.0125281,1
0.115601756,-0.3501097,-0.017140498,1
0.17217523,-0.34516385,-0.0231856,1
0.26015463,-0.33752534,-0.033,1
0.3635832,-0.32843736,-0.0438,1
0.49947214,-0.31657472,-0.0592,1
0.658938,-0.3025411,-0.077199996,1
0.8199754,-0.28801563,-0.0976,1
1.0184511,-0.2698382,-0.1192,0
0.031560883,-0.36499286,-0.253789,0
0.031948548,0.491516,-0.00729688,1
0.0717793,0.4874813,-0.010109399,1
0.116120376,0.4833731,-0.0132031,1
0.17196557,0.47826967,-0.017253099,1
0.26096565,0.47047698,-0.0234,1
0.3588022,0.4621385,-0.031200001,1
0.501823,0.45005384,-0.0426,1
0.65723807,0.43694773,-0.0544,1
0.81772333,0.42295703,-0.06519999,1
1.0203578,0.40500858,-0.0868,0
0.031934652,0.10614814,-0.0188814,1
0.071984954,0.103026055,-0.036272097,1
0.11609099,0.09935993,-0.0553963,1
0.17137651,0.094965026,-0.0793993,1
0.2603047,0.087880306,-0.118,1
0.36007136,0.08003934,-0.1618,1
0.50267357,0.06879244,-0.2234,1
0.6609509,0.05628194,-0.29279998,1
0.82219905,0.043424297,-0.36339998,1
1.0190439,0.027511666,-0.44979998,0
0.032990992,0.651291,-0.00470938,1
0.07233166,0.6537666,-0.0044843797,1
0.115400806,0.65667903,-0.0042031296,1
0.17177694,0.66057324,-0.00392188,1
0.2605671,0.6667491,-0.003,1
0.36409134,0.6739008,-0.003,1
0.5024915,0.6834773,-0.0018,1
0.66101366,0.6945021,-0.0018,1
0.8204851,0.70565265,-0.0054,1
1.0229262,0.7199581,0.0054,0
0.032067597,-0.5469502,0.0742618,1
0.07247193,-0.5498897,0.173921,1
0.11553521,-0.5532714,0.28006297,1
0.1722984,-0.5579696,0.420207,1
0.2628311,-0.56531096,0.6444,1
0.35593584,-0.57246137,0.8754,0
0.03198753,0.713721,-0.0161357,1
0.07251207,0.7112187,-0.030275,1
0.11639718,0.7087682,-0.045662798,1
0.17221177,0.7056397,-0.0652334,1
0.25630575,0.7009208,-0.095199995,1
0.35827762,0.6951015,-0.1306,1
0.50346285,0.6870957,-0.1814,1
0.6620923,0.67831975,-0.2378,1
0.81655645,0.669693,-0.29279998,1
1.018741,0.6583844,-0.36339998,0
0.031497426,-0.123596296,-0.122939005,1
0.07107491,-0.120445564,-0.270724,1
0.11552457,-0.11693911,-0.436695,0
0.26471367,-0.10399953,-0.9946,0
0.11492158,0.19447993,0.066819,1
0.17297469,0.18367693,0.0996885,1
0.2582102,0.17257455,0.148,1
0.36167672,0.16173196,0.20660001,1
0.50041217,0.14849591,0.286,1
0.66359603,0.13369739,0.3802,1
0.81666034,0.119994245,0.4664,1
