x,y,z,color
0.03203582,-0.3294567,0.14339599,1
0.07139016,-0.33036378,0.319461,0
0.031593103,-0.5493544,0.161367,1
0.073121116,-0.55293596,0.373566,0
0.031905644,-0.07242171,-0.093170404,1
0.071713336,-0.071121216,-0.209472,2
0.11695929,-0.06976918,-0.341573,0
0.25981018,-0.06534385,-0.75879997,1
0.36015236,-0.062232886,-1.0516,0
0.03238632,0.1548974,-0.218202,1
0.07237095,0.15262167,-0.487423,0
0.031960152,-0.15569001,-0.0207843,1
0.07222045,-0.15531576,-0.0469804,2
0.11501347,-0.15492286,-0.0748262,1
0.17094924,-0.15440226,-0.111209,2
0.25903416,-0.15355593,-0.1682,1
0.3630182,-0.15258983,-0.236,2
0.49632415,-0.15137021,-0.32279998,1
0.660665,-0.14979802,-0.4294,2
0.8161013,-0.14831902,-0.5312,1
1.024041,-0.14634517,-0.6666,0
0.031506803,0.0028922157,0.00594963,1
0.07107636,0.004325164,0.0133809,2
0.11652725,0.0060800603,0.0219391,1
0.17211503,0.008264723,0.0324575,2
0.260089,0.011745332,0.049200002,1
0.3581388,0.015686369,0.0676,2
0.50071466,0.021376342,0.095199995,1
0.65791535,0.027502952,0.1258,2
0.8156373,0.03359786,0.1516,1
1.0193648,0.041412257,0.20060001,0
0.03179836,0.9341866,0.065251,1
0.07113733,0.934859,0.14598,2
0.116618596,0.93566847,0.239355,1
0.17219433,0.9366279,0.35345498,2
0.26033533,0.93807244,0.5342,1
0.35742363,0.93960345,0.7342,2
0.5030261,0.94191056,1.033,0
0.032848675,0.90679157,0.079353996,1
0.07179042,0.90499574,0.17331,2
0.115801536,0.90286106,0.279396,1
0.17311312,0.90013474,0.417565,2
0.25901398,0.8960357,0.625,1
0.35885668,0.8912524,0.86620003,0
0.031524364,0.9586776,0.061285302,1
0.072059005,0.9599296,0.140117,2
0.11548784,0.9612014,0.224543,1
0.17165148,0.9628538,0.333756,2
0.25744617,0.96542597,0.5006,1
0.3564983,0.9683276,0.6936,2
0.49557096,0.9724801,0.9652,0
0.03196933,0.92402464,0.0241392,1
0.071379244,0.92013574,0.053870898,2
0.11570919,0.9160788,0.087320395,1
0.17221949,0.9106563,0.130006,2
0.2593613,0.90222716,0.1958,1
0.35605818,0.8929997,0.2688,2
0.50034183,0.8794635,0.3778,1
0.6562959,0.86486065,0.4952,2
0.8183854,0.8495066,0.62340003,1
1.0162823,0.83068615,0.7696,0
0.03279102,0.9091477,0.083119795,1
0.07171327,0.9074204,0.181774,2
0.11567232,0.9053863,0.29300502,1
0.17237583,0.90269333,0.436485,2
0.2591438,0.89855367,0.6552,1
0.35616097,0.89396006,0.90059996,0
0.032379042,-0.7198115,0.0625506,1
0.07222589,-0.7179901,0.139449,2
0.11649319,-0.7160303,0.224862,1
0.17246497,-0.71367675,0.33291,0
0.0321504,-0.5850076,0.0545392,1
0.07194743,-0.5829492,0.122002,2
0.1151003,-0.580744,0.19510299,1
0.17182499,-0.57790065,0.291202,2
0.2617205,-0.5732565,0.44320002,1
0.35937473,-0.5682813,0.60840005,2
0.49941182,-0.56109184,0.8458,0
0.03182103,-0.5672876,0.0417618,1
0.07166041,-0.567401,0.0940106,2
0.1163126,-0.56754136,0.152586,1
0.17162223,-0.56771016,0.22512601,2
0.2594251,-0.5679994,0.3402,1
0.35638577,-0.56833404,0.46760002,2
0.503608,-0.5687915,0.66059995,1
0.65858173,-0.56929636,0.8642,2
0.82363117,-0.5698287,1.0785999,0
0.03168809,-0.22802733,0.19789,1
0.0721628,-0.23020875,0.450798,0
0.031449847,-0.2597111,0.19091299,1
0.07119493,-0.25714076,0.432124,0
0.032018714,-0.494835,0.221617,0
0.03241409,0.67723787,0.0953906,1
0.07120428,0.6797175,0.20960899,2
0.1153153,0.6826045,0.339502,0
0.26086068,0.6913068,0.76809996,1
0.36160994,0.6970634,1.066,0
0.03208574,-0.95693976,0.31259102,0
0.031569414,-0.7390338,0.16799499,1
0.07311988,-0.74041057,0.38917002,0
0.03278446,0.78442156,-0.051710702,1
0.07159043,0.7866062,-0.112941004,0
0.17107849,0.7920346,-0.26985598,1
0.25905114,0.7967887,-0.4084,2
0.35824296,0.8020336,-0.5654,1
0.5019563,0.8095714,-0.793,2
0.6629062,0.8180032,-1.0486,0
0.03209866,0.88927597,-0.167197,1
0.072513096,0.8867193,-0.377798,0
0.031442832,-0.6381753,-0.13066499,1
