x,y,z,color
0.03146153,-0.15488796,0.15605299,0
0.072528616,-0.17611404,0.305823,0
0.032164842,-0.47981623,0.13077499,1
0.072774254,-0.48282117,0.26383498,2
0.11638327,-0.48329285,0.39248198,0
0.2595711,-0.49469197,0.82879996,0
0.031971544,-0.908272,0.119242996,1
0.07225638,-0.9064499,0.264101,2
0.1157817,-0.90446544,0.420788,0
0.033365734,0.4983714,0.0390939,1
0.071637675,0.49695575,0.0790617,2
0.11562299,0.4954149,0.124998,1
0.17228429,0.4934671,0.184173,2
0.26070622,0.490374,0.2766,1
0.3623412,0.48680732,0.3826,2
0.5004774,0.4820633,0.527,1
0.6573903,0.47669435,0.6908,2
0.8200584,0.47114348,0.8618,1
1.0202093,0.46435705,1.0678,0
0.031524297,0.5054353,0.0398992,1
0.07313603,0.50925756,0.0868431,2
0.11658933,0.5130745,0.135968,1
0.1723676,0.5181651,0.19905901,2
0.25859216,0.52574223,0.29639998,1
0.3588847,0.53439176,0.4094,2
0.49740124,0.5463779,0.5672,1
0.6589872,0.56035656,0.7522,2
0.818185,0.57418144,0.93240005,0
0.03231853,-0.5923523,0.057843,1
0.072304145,-0.59541076,0.124182,2
0.11590134,-0.5990063,0.196373,1
0.17182721,-0.6035677,0.28915602,2
0.2635472,-0.6107481,0.4414,1
0.36268833,-0.6185349,0.606,2
0.5011758,-0.6295891,0.8358,0
0.03219408,-0.8083912,0.12884599,1
0.0710913,-0.81029624,0.279485,2
0.11512434,-0.8122404,0.449819,0
0.2623292,-0.81874967,1.0186,0
0.031945486,-0.5095857,0.22094299,1
0.07120049,-0.50752336,0.487494,0
0.032145243,-0.5544083,0.220463,0
0.031439345,0.6066843,-0.115636,1
0.07133899,0.6095523,-0.267818,2
0.11555492,0.6128705,-0.43695,0
0.26131073,0.62344587,-0.9955,0
0.031450797,-0.15149933,0.000179158,1
0.07205454,-0.1496363,-0.00512431,2
0.11702238,-0.14764445,-0.0109863,1
0.17257527,-0.14510204,-0.0182656,2
0.2598408,-0.14117777,-0.0294,1
0.35974425,-0.13670595,-0.043,2
0.50129485,-0.13044487,-0.0616,1
0.65984786,-0.123325296,-0.0832,2
0.8157273,-0.11612326,-0.1084,1
1.0212103,-0.10654323,-0.13,0
0.032441676,0.15273355,0.0145022,1
0.07189262,0.15197158,0.0269111,2
0.11506302,0.15114701,0.0405099,1
0.17113426,0.15006861,0.0581767,2
0.25616488,0.14844218,0.085,1
0.35644493,0.1464494,0.1168,2
0.5021147,0.14353901,0.1622,1
0.6595749,0.14045864,0.21260001,2
0.8168947,0.13733272,0.2604,1
1.0163225,0.13341095,0.32520002,0
0.032625463,0.7914357,0.106336,1
0.07198822,0.79039824,0.229469,2
0.11620751,0.78929466,0.367732,0
0.2629613,0.7855466,0.82640004,0
0.032153066,0.76920074,0.0996908,1
0.07263589,0.77052873,0.219685,2
0.11490738,0.77194875,0.34499398,0
0.25870785,0.77666664,0.77140003,1
0.36384702,0.77993286,1.083,0
0.032103747,-0.98523074,-0.020392401,1
0.0728346,-0.98421824,-0.0516804,2
0.115881875,-0.9832775,-0.0847175,1
0.17138268,-0.9820419,-0.12730101,2
0.260907,-0.9800549,-0.1958,1
0.3592628,-0.9778589,-0.2712,2
0.49881676,-0.97466004,-0.3784,1
0.6583584,-0.97104245,-0.5012,2
0.8182979,-0.96743786,-0.62340003,1
1.02367,-0.96283394,-0.7862,0
0.032221165,0.9395672,-0.0241399,1
0.07159362,0.9388554,-0.0589042,2
0.1159745,0.93812084,-0.0980748,1
0.1721535,0.93718207,-0.147692,2
0.26298317,0.9356893,-0.2282,1
0.356687,0.9341515,-0.3108,2
0.50057405,0.93182904,-0.4378,1
0.66083485,0.9292055,-0.5796,2
0.81914353,0.926626,-0.71559995,1
1.0165502,0.923406,-0.88920003,0
0.03193782,0.9774769,-0.018417401,1
0.07199415,0.97766566,-0.0468871,2
0.115900256,0.97793865,-0.078103,1
0.17249776,0.97827077,-0.118344,2
0.26199454,0.9788241,-0.18180001,1
0.36104304,0.97939676,-0.2522,2
0.49697182,0.98019344,-0.3492,1
0.65593565,0.98110205,-0.4616,2
0.82447976,0.98209023,-0.5802,1
1.0199844,0.9832353,-0.721,0
0.032005392,0.960873,-0.021025,1
0.072535895,0.96058786,-0.053085998,2
0.11501781,0.9603134,-0.0866913,1
0.17187563,0.9599213,-0.131675,2
0.25988045,0.95931,-0.2012,1
