x,y,z,color
0.03233577,-0.5930627,0.0382179,1
0.07225003,-0.593751,0.080478,2
0.11615894,-0.5943539,0.126974,1
0.17123297,-0.5951344,0.185299,2
0.25648195,-0.5963066,0.27539998,1
0.36018187,-0.59773684,0.3856,2
0.49922898,-0.59958225,0.533,1
0.6574083,-0.6016731,0.70059997,2
0.82333523,-0.60384846,0.87259996,0
0.031503733,-0.62258726,0.0298633,1
0.07107361,-0.62023777,0.0623568,2
0.11554163,-0.6174971,0.098876,1
0.17085056,-0.6140854,0.144273,2
0.26392496,-0.60847646,0.221,1
0.35654038,-0.60274583,0.29720002,2
0.5039473,-0.5932384,0.4186,1
0.6570764,-0.5832361,0.5456,2
0.8194794,-0.5725449,0.6832,1
1.0215062,-0.5592007,0.851,0
0.03144779,-0.13557976,0.148316,1
0.07121007,-0.13316873,0.330654,0
0.032114245,-0.10924485,0.0933346,1
0.07236445,-0.10999633,0.20539,2
0.116611,-0.110539004,0.32852,1
0.17144477,-0.11116748,0.481051,2
0.26029935,-0.112151735,0.728,1
0.36376795,-0.11329101,1.0156,0
0.03154594,-0.6691122,0.011027601,1
0.07234635,-0.6720814,0.020196801,2
0.11587256,-0.675406,0.029984,1
0.17176619,-0.67969537,0.042521197,2
0.25728282,-0.6862938,0.0616,1
0.35891134,-0.69406986,0.0844,2
0.4986099,-0.70466775,0.1144,1
0.6581761,-0.7167335,0.1504,2
0.820018,-0.72897184,0.18980001,1
1.021087,-0.7442804,0.233,0
0.031483456,-0.5347806,0.018613001,1
0.07184189,-0.53405184,0.0373884,2
0.11658238,-0.53319556,0.058171798,1
0.17278233,-0.5321275,0.0843064,2
0.25786424,-0.53050506,0.124,1
0.3598751,-0.5285553,0.17119999,2
0.50144225,-0.5258859,0.23660001,1
0.65751445,-0.52287734,0.3096,2
0.8237104,-0.5196458,0.385,1
1.0204705,-0.51582235,0.4772,0
0.0317145,-0.93489313,0.016097,1
0.07108268,-0.9341229,0.0311152,2
0.115336336,-0.93329406,0.0480166,1
0.17148241,-0.9322167,0.0694679,2
0.25787,-0.93045616,0.102400005,1
0.35606158,-0.9283933,0.13960001,2
0.5043073,-0.9253298,0.197,1
0.65861064,-0.9221223,0.2558,2
0.8211024,-0.9187318,0.3144,1
1.0214779,-0.91451937,0.3958,0
0.031634994,-0.8575203,0.0188911,1
0.07227258,-0.8578659,0.038045898,2
0.115420155,-0.8583748,0.0583765,1
0.172254,-0.8590263,0.085167505,2
0.26064312,-0.8600087,0.12640001,1
0.36423686,-0.8611614,0.17539999,2
0.5006512,-0.8626901,0.2402,1
0.6553626,-0.864388,0.31320003,2
0.8186965,-0.8661872,0.385,1
1.0218953,-0.86844784,0.488,0
0.031617496,0.07325947,0.0366814,1
0.07312305,0.07202294,0.0796483,2
0.11567683,0.07081477,0.123725,1
0.17138411,0.06921768,0.18136,2
0.25757253,0.06670211,0.27060002,1
0.3634015,0.06355891,0.3802,2
0.4975092,0.05970553,0.5192,1
0.66046816,0.05493361,0.688,2
0.8186439,0.050317273,0.851,1
1.0207626,0.04450847,1.0624,0
0.032141525,0.5182173,-0.152604,1
0.07264127,0.52039564,-0.350108,0
0.03208876,0.51328915,-0.0216061,1
0.07306451,0.5107429,-0.0542765,2
0.11639732,0.5080613,-0.0888185,1
0.17139116,0.5050025,-0.132613,2
0.25923002,0.50008905,-0.2026,1
0.36085957,0.49436504,-0.28379998,2
0.49876028,0.48654848,-0.3946,1
0.65762633,0.47750616,-0.52159995,2
0.819092,0.4683489,-0.6558,1
1.0228378,0.456634,-0.8186,0
0.03214728,0.39370933,-0.0173426,1
0.072651096,0.39514983,-0.0442404,2
0.11614175,0.39677423,-0.0731027,1
0.17164789,0.39880168,-0.109933995,2
0.25935206,0.4020804,-0.1682,1
0.3607281,0.40597597,-0.23539999,2
0.49604023,0.41115198,-0.32520002,1
0.6602168,0.4172828,-0.43420002,2
0.8177927,0.42314172,-0.542,1
1.0200408,0.43071482,-0.6724,0
0.032842364,0.40704513,-0.00164845,1
0.07221307,0.40742186,-0.00839163,2
0.116055466,0.4078107,-0.015901,1
0.1715267,0.40826678,-0.025399901,2
0.25985593,0.40901735,-0.040200002,1
0.35834762,0.40980926,-0.0568,2
0.49600875,0.41097328,-0.080800004,1
0.655897,0.41232046,-0.1084,2
0.82070094,0.41368392,-0.1408,1
1.021939,0.41537037,-0.1682,0
0.0326063,0.41733435,-0.00161563,1
0.071960494,0.41651115,-0.00837817,2
0.115727775,0.41558483,-0.0158836,1
0.1729843,0.41433802,-0.0257297,2
0.26015058,0.41242662,-0.040200002,1
0.35841793,0.4102311,-0.058,2
0.5010418,0.40714237,-0.082,1
0.65904313,0.4036657,-0.1096,2
0.81562984,0.40024146,-0.1408,1
1.0189538,0.3957284,-0.1682,0
0.032260403,0.41009337,0.00229063,1
0.07157585,0.4121311,0.000209373,2
0.11577395,0.41436026,-0.0020975799,1
0.17273276,0.417152,-0.00504688,0
0.35879946,0.42638898,-0.015,1
0.504293,0.4335949,-0.022200001,2
0.6615434,0.44131416,-0.0306,1
0.82476974,0.44939557,-0.0378,2
1.0242621,0.45932272,-0.0486,0
0.032036927,0.3825306,-0.00283512,1
0.07328943,0.38118672,-0.0116101,2
0.115638524,0.3795895,-0.0206442,1
0.17184299,0.37751085,-0.0326305,2
0.25843015,0.37442732,-0.0508,1
0.35784826,0.37099826,-0.0724,2
0.49723658,0.36610398,-0.102400005,1
0.65783525,0.360568,-0.136,2
0.8202244,0.35493815,-0.1682,1
1.0211138,0.34788042,-0.21139999,0
0.031558376,0.45440692,-0.000266414,1
0.07289074,0.45200998,-0.0058771903,2
0.11591205,0.4494765,-0.011692899,1
0.17246011,0.44603977,-0.0193344,2
0.26373434,0.44038844,-0.031799998,1
0.359702,0.43439442,-0.045,2
0.49913397,0.4256809,-0.0628,0
0.03161337,0.5154787,-0.094202794,1
0.07218124,0.5193357,-0.219944,2
0.11555184,0.5232776,-0.35463,0
0.26321954,0.5372111,-0.8138,0
0.031587876,-0.42381778,0.027773099,1
0.07256642,-0.4269181,0.0586421,2
0.11570386,-0.42994535,0.091147795,1
0.17130263,-0.43371648,0.133194,2
0.2599451,-0.43991017,0.20060001,1
0.3584297,-0.44684136,0.2748,2
0.49976864,-0.45667276,0.3826,1
0.65653986,-0.46754903,0.5024,2
0.8200256,-0.4789488,0.62340003,1
1.0216252,-0.49317092,0.7862,0
0.03143939,-0.6423737,0.0408828,1
0.07190952,-0.64383274,0.0884095,2
0.11636562,-0.64529526,0.140625,1
0.17127074,-0.6470099,0.20514,2
0.25627053,-0.64967334,0.30479997,1
0.36292088,-0.65307325,0.43060002,2
0.5006808,-0.65742743,0.593,1
0.6598567,-0.6624292,0.7808,2
0.8153722,-0.6672389,0.9648,0
0.03146373,-0.53045833,0.0334576,1
0.07213559,-0.5275128,0.071573995,2
0.11654219,-0.5245763,0.113240995,1
0.1713995,-0.52076286,0.16475901,2
0.2629707,-0.5143901,0.2502,1
0.36041087,-0.5077518,0.342,2
0.49893603,-0.49819386,0.4716,1
0.6595001,-0.48727292,0.62259996,2
0.8180006,-0.47630358,0.7696,1
1.0209094,-0.46235967,0.9648,0
0.0314486,-0.5102172,-0.0765458,1
0.07168388,-0.50663793,-0.17951,2
0.11556565,-0.50285614,-0.291897,1
0.17209755,-0.49795684,-0.436546,2
0.2598885,-0.49059248,-0.6612,1
0.35846525,-0.48234493,-0.9138,0
0.03145907,-0.63167655,0.0349417,1
0.07170289,-0.63294035,0.0744771,2
0.11623217,-0.6342753,0.118213,1
0.17239107,-0.6359382,0.173355,2
0.25709563,-0.63835996,0.2568,1
0.35622787,-0.6411491,0.354,2
0.50072914,-0.6452405,0.4964,1
0.6638607,-0.6498787,0.657,2
0.8230906,-0.6544206,0.8186,1
1.0237168,-0.66011024,1.0138,0
0.03143958,-0.64417183,0.0106985,1
0.071357965,-0.64136523,0.019267099,2
0.11594302,-0.6382317,0.0288736,1
0.17225404,-0.63439196,0.041007303,2
0.2580704,-0.6286464,0.0592,1
0.35904452,-0.6219054,0.080800004,2
0.49632505,-0.6129085,0.110800005,1
0.657271,-0.6021528,0.1456,2
0.82171196,-0.5911259,0.179,1
1.0191134,-0.5775844,0.22219999,0
0.03144355,-0.8981076,0.020191401,1
0.071521625,-0.8983368,0.0408507,2
0.11549733,-0.8985959,0.0635177,1
0.17149682,-0.89889973,0.0923795,2
0.25628823,-0.8993766,0.136,1
0.36357605,-0.89989984,0.191,2
0.50102717,-0.9005996,0.2622,1
0.6558973,-0.90140504,0.342,2
0.82402104,-0.9022705,0.4282,0
0.031460766,-0.8811991,0.0204695,1
0.07117853,-0.8809703,0.041289102,2
0.11666773,-0.88058007,0.065129094,1
0.17192295,-0.8800909,0.0941007,2
0.25799838,-0.879282,0.13960001,1
0.36093643,-0.8784092,0.1934,2
0.5004221,-0.8771117,0.26639998,1
0.6575648,-0.8756459,0.3486,2
0.8218396,-0.87413776,0.439,1
1.0198416,-0.8723052,0.542,0
0.031820253,-0.19223644,0.053479098,1
0.07169427,-0.19485904,0.115655996,2
0.11514814,-0.19754468,0.18339701,1
0.17299038,-0.20111541,0.27349302,2
0.26425081,-0.20658833,0.4156,1
0.35629085,-0.21202078,0.5592,2
0.50092274,-0.22043885,0.78540003,1
0.6602691,-0.2295916,1.0358001,0
0.031460885,0.09527474,0.043309897,1
0.07211714,0.09812442,0.094135,2
0.11550979,0.10112056,0.14824699,1
0.17130591,0.1046841,0.21766499,2
0.25699,0.11040864,0.3246,1
0.3602915,0.11732091,0.45279998,2
0.49857274,0.12644875,0.6254,1
0.65865284,0.13687424,0.8258,2
0.82393026,0.14752366,1.0354,0
0.03193548,0.4846179,-0.19692901,1
0.071821906,0.48525867,-0.447943,0
0.03202352,0.5833158,-0.146989,1
0.07275092,0.5802303,-0.33859298,0
0.032268256,0.43624184,-0.0127729,1
0.07166085,0.43256673,-0.0331767,0
0.17171457,0.42354417,-0.0849487,1
0.25747544,0.41572064,-0.1294,2
