x,y,z,color
0.07318798,-0.9292982,0.0892506,1
0.11517688,-0.9291181,0.13924299,2
0.17125845,-0.9288589,0.206,1
0.25809258,-0.92845154,0.3096,2
0.35908735,-0.9279633,0.4294,1
0.5037492,-0.9272679,0.60179996,2
0.663109,-0.9265072,0.7916,1
0.81819403,-0.92579544,0.9756,0
0.03193693,0.6110382,-0.0216108,1
0.07176057,0.61352915,-0.0512515,2
0.11496683,0.6158899,-0.083519,1
0.17251569,0.6191048,-0.126471,2
0.26138702,0.62408066,-0.193,1
0.35931087,0.62954015,-0.2656,2
0.5039616,0.6375804,-0.37420002,1
0.6554819,0.64591765,-0.4868,2
0.82019925,0.65486884,-0.61259997,1
1.0191227,0.6657437,-0.75879997,0
0.033050667,0.1491036,-0.0172159,1
0.072590575,0.1466739,-0.0403881,2
0.115805745,0.1443411,-0.065783404,1
0.17174278,0.14112544,-0.0987366,2
0.26002136,0.13605313,-0.1504,1
0.36243802,0.13017276,-0.2106,2
0.5002028,0.12208617,-0.29160002,1
0.66298497,0.11234832,-0.3874,2
0.81656426,0.103049256,-0.4772,1
1.0239624,0.09034987,-0.60179996,0
0.03209152,0.07556006,-0.0267577,1
0.073099695,0.07250714,-0.0636833,2
0.1152418,0.069100484,-0.101718,1
0.17220159,0.0647418,-0.153147,2
0.25977308,0.05797698,-0.2322,1
0.35797533,0.050379697,-0.32160002,2
0.50168836,0.039245654,-0.4534,1
0.6607257,0.02687591,-0.5998,2
0.82104254,0.014463988,-0.748,1
1.0152229,-0.00077777606,-0.93240005,0
0.032083873,0.26279518,-0.015619,1
0.07287975,0.26475593,-0.038214,2
0.1155411,0.2671419,-0.0618833,1
0.1716751,0.27023172,-0.09300981,2
0.25849533,0.27496323,-0.1408,1
0.36403817,0.28080335,-0.2,2
0.49702787,0.28816566,-0.2736,1
0.65653986,0.297157,-0.3624,2
0.82075804,0.30638972,-0.44979998,1
1.0162015,0.31734222,-0.5636,0
0.032897152,0.15486911,-0.0342188,1
0.071824774,0.1539556,-0.077247396,2
0.11500847,0.15293816,-0.124975994,1
0.17361018,0.15151867,-0.189706,2
0.25621882,0.1494343,-0.28079998,1
0.35948357,0.14692071,-0.3952,2
0.4990899,0.14345346,-0.5492,1
0.6563347,0.13951792,-0.7232,2
0.8162871,0.13557103,-0.9,0
0.03144236,0.727635,0.0311002,1
0.07144835,0.7296009,0.067926496,2
0.115447074,0.73186797,0.108387,0
