x,y,z,color
0.03157109,0.3279755,0.0287128,0
0.07108723,0.31524536,0.070398904,0
0.11619939,0.28945613,0.111034,0
0.17127047,0.2760721,0.175633,1
0.25779605,0.26885843,0.27179998,1
0.3640127,0.28068876,0.417,1
0.49925745,0.28423464,0.603,1
0.6633609,0.2898983,0.8042,0
0.8203076,0.28850204,1.057,0
0.032020304,-0.24462588,0.077418506,1
0.07106906,-0.2444406,0.176207,1
0.115474075,-0.24423285,0.28857002,1
0.17178176,-0.24400257,0.43100202,1
0.25965017,-0.24361692,0.65279996,1
0.356831,-0.24328493,0.8994,0
0.072108075,0.78593975,0.38448098,0
0.03196492,0.54926145,0.14197099,1
0.071336284,0.5471862,0.32129198,0
0.032043643,-0.86665386,0.256369,0
0.032065224,-0.11418062,0.0905465,1
0.07264189,-0.115989074,0.209841,1
0.1150636,-0.118079826,0.33463,0
0.25846568,-0.12528019,0.757,1
0.36065382,-0.13022804,1.0588001,0
0.032843225,-0.21799196,-0.167569,1
0.07177905,-0.21965547,-0.361996,0
0.03184718,-0.068928756,-0.0750291,1
0.071715705,-0.07127768,-0.16455,1
0.11489889,-0.07385484,-0.26158,1
0.17093648,-0.0772444,-0.387643,1
0.26063144,-0.08262084,-0.5892,1
0.36161348,-0.0886273,-0.81659997,0
0.032178234,0.4428618,-0.0335868,1
0.07108643,0.44035265,-0.0698802,1
0.116027094,0.43721008,-0.111788005,1
0.1715603,0.43333957,-0.163615,1
0.2617833,0.42722413,-0.248,1
0.3603747,0.4206459,-0.3402,1
0.4960898,0.4114327,-0.46760002,1
0.66087544,0.39992693,-0.62340003,1
0.8174509,0.3888838,-0.7696,1
1.018478,0.37495425,-0.9648,0
0.031624027,0.26647976,0.0102094,1
0.07218742,0.26918313,0.0279022,1
0.114915766,0.27162322,0.0465605,1
0.17186666,0.27459413,0.0714667,1
0.25903112,0.27914366,0.1096,1
0.35589275,0.28425363,0.1516,1
0.5008908,0.292239,0.2162,1
0.6575924,0.30092052,0.2856,1
0.8190787,0.30979815,0.3576,1
1.0207814,0.32086128,0.44979998,0
0.03196782,-0.5033956,-0.0140244,1
0.07167768,-0.5061972,-0.0268925,1
0.115805745,-0.50951624,-0.041197702,1
0.17145476,-0.5135251,-0.0592407,1
0.2591692,-0.5198387,-0.088,1
0.35710472,-0.52694523,-0.120400004,1
0.49903372,-0.53751975,-0.167,1
0.6586906,-0.5492467,-0.21980001,1
0.8175192,-0.5609314,-0.2712,1
1.0169889,-0.5756081,-0.336,0
0.032055605,0.9195492,0.00780996,1
0.07130917,0.92356235,0.0216926,1
0.116611645,0.92792493,0.0377172,1
0.17197658,0.93300945,0.0574916,1
0.26080897,0.94099605,0.0892,1
0.35911655,0.94991946,0.124400005,1
0.5019219,0.9632753,0.17660001,1
