x,y,z,color
0.031850994,-0.19416907,0.0184028,1
0.07121669,-0.1961012,0.0348097,1
0.11517128,-0.19820067,0.053139303,1
0.17296576,-0.20084767,0.077215895,1
0.2615234,-0.20485248,0.1144,1
0.35663372,-0.20913191,0.154,1
0.50210255,-0.21548529,0.2138,1
0.6595264,-0.22231647,0.2796,1
0.81692755,-0.22924092,0.3468,1
1.023962,-0.23859768,0.4282,0
0.031934995,-0.14485511,-0.0088515505,1
0.07199209,-0.1472538,-0.026474899,1
0.11717976,-0.14992775,-0.0463964,1
0.17088269,-0.1531598,-0.0700383,1
0.26089662,-0.15847757,-0.1096,1
0.35791466,-0.16429307,-0.15280001,1
0.5001459,-0.17275248,-0.2156,1
0.6597507,-0.18243442,-0.2868,1
0.8182907,-0.1922084,-0.3576,1
1.0210608,-0.20486219,-0.44979998,0
0.03210424,-0.30068454,-0.00140124,1
0.07299761,-0.30033627,-0.009733831,1
0.11691932,-0.29992816,-0.0186761,1
0.17261502,-0.29942197,-0.0300061,1
0.25930873,-0.29860464,-0.0474,1
0.35957366,-0.29764557,-0.0676,1
0.49815997,-0.29633093,-0.0964,1
0.6555745,-0.29487318,-0.1282,1
0.82087,-0.29331058,-0.1574,1
1.0238547,-0.29143158,-0.20060001,0
0.032434084,-0.32388183,-0.00461713,1
0.07177563,-0.32481772,-0.0164366,1
0.11619927,-0.3259256,-0.0297688,1
0.17280574,-0.32727262,-0.0467534,1
0.2579993,-0.3292819,-0.0724,1
0.35985267,-0.3319295,-0.102400005,1
0.49554914,-0.33534828,-0.1432,1
0.66264087,-0.3396368,-0.1934,1
0.82074904,-0.3436332,-0.2438,1
1.0185225,-0.34863707,-0.3036,0
0.031951502,0.11745357,-0.0213626,1
0.071686156,0.11819711,-0.054328702,1
0.114885114,0.11899867,-0.09014779,1
0.17141485,0.120037906,-0.137017,1
0.26110893,0.12173311,-0.21139999,1
0.35824862,0.1234975,-0.29160002,1
0.49850434,0.12602541,-0.4078,1
0.6589751,0.1289457,-0.5408,1
0.82139796,0.13193288,-0.6724,1
1.0202744,0.135558,-0.8402,0
0.031505816,-0.78861463,0.056023702,1
0.0723789,-0.78510696,0.121975,1
0.11541144,-0.78125584,0.191322,1
0.17134312,-0.7763181,0.281276,1
0.26244205,-0.7679521,0.4278,1
0.36327735,-0.75846696,0.59059995,1
