x,y,z,color
0.03244756,0.027505098,0.0072815,0
0.07252348,0.011495733,0.00520901,0
0.11504452,-0.0021051443,0.0026843802,0
0.17177981,-0.0132059725,0.00729688,1
0.26162794,-0.023977678,0.0174,2
0.35950923,-0.031439807,0.027,1
0.5011717,-0.03986206,0.0336,2
0.6591503,-0.03762074,0.0474,1
0.8188946,-0.040662725,0.0544,2
1.0158317,-0.051936172,0.076,0
0.03198501,-0.5358383,0.27542,0
0.031818006,-0.9420904,0.197977,1
0.071184605,-0.94391483,0.435864,0
0.031942293,0.3500156,0.087245904,1
0.07155782,0.35029334,0.188225,2
0.11663234,0.35069177,0.303117,1
0.17139268,0.35113713,0.442691,2
0.2593334,0.35178676,0.6672,1
0.36108655,0.35254726,0.92579997,0
0.032120015,0.32283434,0.08197261,1
0.07262624,0.32183263,0.17800799,2
0.11608238,0.32086524,0.28113502,1
0.17231593,0.31965506,0.41461402,2
0.26068255,0.31786332,0.624,1
0.36385778,0.31569266,0.8696,0
0.03151394,0.5851532,0.0498703,1
0.07244772,0.5879582,0.10701,2
0.11602234,0.5911388,0.167867,1
0.1728571,0.59522897,0.24723199,2
0.25930905,0.6013951,0.3682,1
0.35618895,0.6084951,0.5036,2
0.4964863,0.61872613,0.70059997,1
0.65645957,0.6301889,0.92440003,0
0.031910386,0.17730364,0.0056093796,1
0.071201116,0.17993401,0.00538438,2
0.11530089,0.18296787,0.00515937,1
0.17220016,0.18675072,0.00482188,2
0.26411167,0.19261014,0.0042,1
0.3619432,0.19894156,0.0042,2
0.49933743,0.20774207,0.003,1
0.6593456,0.21802843,0.0018,2
0.82304263,0.22879817,0.0054,1
1.0208156,0.2419879,0.0054,0
0.031622767,0.1977587,0.0196813,1
0.07262386,0.19688162,0.0376825,2
0.11488444,0.19593611,0.0562291,1
0.17207076,0.19472201,0.081296206,2
0.26111597,0.19281192,0.120400004,1
0.36056912,0.19064096,0.164,2
0.5004433,0.18763435,0.22580001,1
0.6578873,0.18426993,0.29520002,2
0.8238707,0.18071982,0.36339998,1
1.020973,0.17653143,0.45520002,0
0.032093637,0.888783,-0.018885,1
0.07301424,0.8868077,-0.0503319,2
0.114975855,0.8848084,-0.0825672,1
